contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SNDK270319P01300000,2026-09-09 15:32:24+00:00,1300.0,151.8,141.0,146.7,-8.139999,-5.089408,14.0,549,0.7467447811126708,False,REGULAR,USD
SNDK270319P01310000,2026-09-02 14:20:12+00:00,1310.0,194.0,144.7,149.8,0.0,0.0,1.0,58,0.7454439823532105,False,REGULAR,USD
SNDK270319P01320000,2026-09-03 18:09:31+00:00,1320.0,187.4,144.5,158.3,0.0,0.0,1.0,22,0.7460581424713135,False,REGULAR,USD
SNDK270319P01330000,2026-09-03 18:52:40+00:00,1330.0,189.95,152.5,157.6,0.0,0.0,45.0,65,0.7451731415557862,False,REGULAR,USD
SNDK270319P01340000,2026-09-08 13:44:47+00:00,1340.0,171.15,156.4,161.6,0.0,0.0,1.0,113,0.7449633353042602,False,REGULAR,USD
SNDK270319P01350000,2026-09-09 18:46:22+00:00,1350.0,162.3,160.7,166.0,-17.699997,-9.833332,5.0,229,0.7456690472412109,False,REGULAR,USD
SNDK270319P01360000,2026-09-09 19:41:24+00:00,1360.0,166.4,164.4,169.7,-14.5,-8.015478,13.0,78,0.744528464164734,False,REGULAR,USD
SNDK270319P01370000,2026-09-09 19:43:35+00:00,1370.0,173.85,168.5,173.8,-13.649994,-7.279997,20.0,54,0.7443033992767334,False,REGULAR,USD
SNDK270319P01380000,2026-09-03 18:11:48+00:00,1380.0,216.3,172.6,177.8,0.0,0.0,1.0,62,0.7438227522277832,False,REGULAR,USD
SNDK270319P01390000,2026-09-03 19:21:44+00:00,1390.0,224.8,176.8,182.6,0.0,0.0,72.0,124,0.7443529898452759,False,REGULAR,USD
SNDK270319P01400000,2026-09-09 14:07:05+00:00,1400.0,183.0,180.5,186.5,-11.830002,-6.0719614,3.0,209,0.7429911565399169,False,REGULAR,USD
SNDK270319P01410000,2026-09-04 19:49:41+00:00,1410.0,205.9,185.4,191.2,0.0,0.0,2.0,89,0.7440058558654785,False,REGULAR,USD
SNDK270319P01420000,2026-09-09 14:10:22+00:00,1420.0,193.0,190.3,195.6,-10.059998,-4.9542,1.0,112,0.7445017615509034,False,REGULAR,USD
SNDK270319P01430000,2026-09-08 18:58:01+00:00,1430.0,207.39,194.7,199.6,0.0,0.0,6.0,61,0.7437731616592407,False,REGULAR,USD
SNDK270319P01440000,2026-09-09 14:51:48+00:00,1440.0,208.11,197.0,208.1,-50.789993,-19.61761,1.0,42,0.7458254482650757,False,REGULAR,USD
SNDK270319P01450000,2026-09-08 18:58:35+00:00,1450.0,216.9,203.5,209.0,0.0,0.0,43.0,77,0.7436549072265625,False,REGULAR,USD
SNDK270319P01460000,2026-09-08 18:56:23+00:00,1460.0,221.03,206.4,217.7,0.0,0.0,5.0,55,0.7463862031555177,False,REGULAR,USD
SNDK270319P01470000,2026-09-09 14:51:48+00:00,1470.0,221.75,211.0,221.9,-4.25,-1.880531,1.0,28,0.7456537886047363,False,REGULAR,USD
SNDK270319P01480000,2026-09-04 19:36:06+00:00,1480.0,240.61,215.6,223.2,0.0,0.0,18.0,55,0.7414271463012695,False,REGULAR,USD
SNDK270319P01490000,2026-09-09 19:41:13+00:00,1490.0,226.55,220.0,227.4,-10.160004,-4.2921734,14.0,110,0.7402789339065551,False,REGULAR,USD
SNDK270319P01500000,2026-09-09 19:16:18+00:00,1500.0,231.8,225.1,232.2,-13.5,-5.503465,4.0,378,0.7405307014083862,False,REGULAR,USD
SNDK270319P01510000,2026-09-08 13:32:10+00:00,1510.0,240.0,231.1,237.7,0.0,0.0,1.0,50,0.7424990655136108,False,REGULAR,USD
SNDK270319P01520000,2026-09-01 13:48:36+00:00,1520.0,303.3,236.2,241.8,0.0,0.0,1.0,35,0.7417132457351684,False,REGULAR,USD
SNDK270319P01530000,2026-09-03 18:11:03+00:00,1530.0,295.0,241.2,246.5,0.0,0.0,1.0,40,0.7413928143692017,False,REGULAR,USD
SNDK270319P01540000,2026-09-09 19:22:26+00:00,1540.0,249.7,246.4,251.2,-66.90001,-21.130768,21.0,123,0.741190637435913,False,REGULAR,USD
SNDK270319P01550000,2026-09-09 15:14:24+00:00,1550.0,264.92,250.7,256.8,-2.8799744,-1.0754199,1.0,127,0.7408854647064207,False,REGULAR,USD
SNDK270319P01560000,2026-09-04 15:31:57+00:00,1560.0,279.7,254.6,266.3,0.0,0.0,3.0,16,0.7443568045043946,False,REGULAR,USD
SNDK270319P01570000,2026-09-08 18:10:21+00:00,1570.0,278.6,260.8,266.7,0.0,0.0,1.0,46,0.740191196746826,False,REGULAR,USD
SNDK270319P01580000,2026-09-09 16:31:39+00:00,1580.0,278.0,266.3,272.1,-11.5,-3.972366,1.0,82,0.7406794731140136,False,REGULAR,USD
SNDK270319P01590000,2026-09-09 19:56:46+00:00,1590.0,275.2,271.3,277.0,-10.299988,-3.6077015,72.0,283,0.7399699465179441,False,REGULAR,USD
SNDK270319P01600000,2026-09-09 14:09:29+00:00,1600.0,280.1,276.3,282.6,-10.5,-3.613214,2.0,54,0.7399241706085203,False,REGULAR,USD
SNDK270319P01610000,2026-09-08 18:39:22+00:00,1610.0,295.8,281.5,289.0,0.0,0.0,30.0,118,0.7408625767517087,False,REGULAR,USD
SNDK270319P01620000,2026-09-08 18:39:21+00:00,1620.0,301.5,286.7,293.2,0.0,0.0,212.0,220,0.7393290837860106,False,REGULAR,USD
SNDK270319P01630000,2026-09-08 18:39:21+00:00,1630.0,306.4,292.0,298.9,0.0,0.0,2.0,86,0.7394206356048583,False,REGULAR,USD
SNDK270319P01640000,2026-09-08 18:39:21+00:00,1640.0,312.1,295.7,308.3,0.0,0.0,1.0,16,0.7416483965301514,False,REGULAR,USD
SNDK270319P01650000,2026-09-08 14:03:22+00:00,1650.0,313.55,302.1,313.8,0.0,0.0,1.0,26,0.7424914361953736,False,REGULAR,USD
SNDK270319P01660000,2026-08-25 16:36:16+00:00,1660.0,440.5,306.6,319.3,0.0,0.0,40.0,44,0.7412325986862182,False,REGULAR,USD
SNDK270319P01670000,2026-09-04 17:56:24+00:00,1670.0,343.5,313.2,322.3,0.0,0.0,4.0,25,0.7394702261734007,False,REGULAR,USD
SNDK270319P01680000,2026-09-09 14:59:11+00:00,1680.0,329.3,319.3,326.8,-124.20001,-27.386992,6.0,15,0.7386767770767211,False,REGULAR,USD
SNDK270319P01690000,2026-09-08 16:41:07+00:00,1690.0,343.87,323.3,336.1,0.0,0.0,1.0,21,0.7406069945907592,False,REGULAR,USD
SNDK270319P01700000,2026-09-09 19:19:58+00:00,1700.0,337.4,330.5,337.6,-7.110016,-2.0638053,55.0,166,0.7376658924102782,False,REGULAR,USD
SNDK270319P01710000,2026-08-26 15:12:47+00:00,1710.0,473.8,334.1,347.5,0.0,0.0,1.0,28,0.7396151832199096,False,REGULAR,USD
SNDK270319P01720000,2026-09-08 14:06:58+00:00,1720.0,355.95,341.1,349.1,0.0,0.0,1.0,57,0.736418498878479,False,REGULAR,USD
SNDK270319P01730000,2026-09-08 18:46:23+00:00,1730.0,358.5,345.7,359.1,0.0,0.0,2.0,15,0.739313825149536,False,REGULAR,USD
SNDK270319P01740000,2026-09-09 14:36:07+00:00,1740.0,365.3,352.1,363.5,0.6699829,0.18374322,13.0,14,0.7382152033233643,False,REGULAR,USD
SNDK270319P01750000,2026-09-08 14:04:10+00:00,1750.0,369.55,357.7,368.2,0.0,0.0,1.0,44,0.7365329386520386,False,REGULAR,USD
SNDK270319P01760000,2026-08-25 15:49:47+00:00,1760.0,505.3,363.2,376.5,0.0,0.0,11.0,27,0.7383334577560423,False,REGULAR,USD
SNDK270319P01770000,2026-08-25 19:17:13+00:00,1770.0,523.61,369.2,382.9,0.0,0.0,3.0,7,0.7386195571899413,True,REGULAR,USD
SNDK270319P01780000,2026-09-04 18:11:11+00:00,1780.0,411.1,375.6,388.5,0.0,0.0,4.0,38,0.7384173802566527,True,REGULAR,USD
SNDK270319P01790000,2026-09-08 15:06:26+00:00,1790.0,400.2,381.5,394.8,0.0,0.0,1.0,26,0.7383410870742797,True,REGULAR,USD
SNDK270319P01800000,2026-09-09 19:12:05+00:00,1800.0,399.2,389.7,396.7,-10.599976,-2.5866218,3.0,119,0.7360713648986816,True,REGULAR,USD
SNDK270319P01810000,2026-09-09 14:09:14+00:00,1810.0,399.0,393.8,406.3,-151.40002,-27.507269,1.0,7,0.737341646385193,True,REGULAR,USD
SNDK270319P01820000,2026-08-25 16:51:01+00:00,1820.0,554.8,399.9,412.9,0.0,0.0,1.0,22,0.7375285646820068,True,REGULAR,USD
SNDK270319P01830000,2026-09-08 18:46:23+00:00,1830.0,417.6,406.2,419.1,0.0,0.0,2.0,16,0.7374408275222779,True,REGULAR,USD
SNDK270319P01840000,2026-08-27 17:47:35+00:00,1840.0,566.01,412.5,425.6,0.0,0.0,2.0,5,0.737570525932312,True,REGULAR,USD
SNDK270319P01850000,2026-09-09 14:06:55+00:00,1850.0,420.0,420.6,427.8,-26.600006,-5.956114,1.0,80,0.7351367734146117,True,REGULAR,USD
SNDK270319P01860000,2026-06-08 19:02:52+00:00,1860.0,724.42,721.8,736.1,0.0,0.0,2.0,4,1.3492426031684874,True,REGULAR,USD
SNDK270319P01870000,2026-08-28 19:03:22+00:00,1870.0,567.5,432.4,441.1,0.0,0.0,6.0,39,0.7345378719329834,True,REGULAR,USD
SNDK270319P01880000,2026-08-27 16:15:57+00:00,1880.0,593.47,439.0,447.5,0.0,0.0,4.0,38,0.7345722038650513,True,REGULAR,USD
SNDK270319P01890000,2026-09-08 14:44:40+00:00,1890.0,456.7,445.9,453.6,0.0,0.0,1.0,89,0.7345340572738648,True,REGULAR,USD
SNDK270319P01900000,2026-09-08 18:43:55+00:00,1900.0,464.6,452.4,460.1,0.0,0.0,26.0,196,0.7344234321594239,True,REGULAR,USD
SNDK270319P01910000,2026-08-27 16:18:20+00:00,1910.0,616.85,458.8,466.6,0.0,0.0,4.0,29,0.7341411473846434,True,REGULAR,USD
SNDK270319P01920000,2026-08-27 16:16:59+00:00,1920.0,624.46,464.5,473.4,0.0,0.0,130.0,124,0.7333972888565063,True,REGULAR,USD
SNDK270319P01930000,2026-07-29 14:02:50+00:00,1930.0,1027.08,491.6,502.1,0.0,0.0,2.0,111,0.7752517287063599,True,REGULAR,USD
SNDK270319P01940000,2026-08-12 15:33:19+00:00,1940.0,758.11,475.5,486.7,0.0,0.0,2.0,67,0.7310131269073487,True,REGULAR,USD
SNDK270319P01950000,2026-08-27 17:48:34+00:00,1950.0,648.5,482.0,493.4,0.0,0.0,2.0,77,0.7307537300872802,True,REGULAR,USD
SNDK270319P01960000,2026-08-12 15:47:34+00:00,1960.0,776.25,490.8,500.1,0.0,0.0,2.0,47,0.7326839476013183,True,REGULAR,USD
SNDK270319P01970000,2026-08-26 14:06:48+00:00,1970.0,676.9,497.5,506.5,0.0,0.0,3.0,81,0.7321880419158934,True,REGULAR,USD
SNDK270319P01980000,2026-09-08 14:11:08+00:00,1980.0,521.7,503.5,514.4,0.0,0.0,1.0,11,0.7324092921447753,True,REGULAR,USD
SNDK270319P01990000,2026-09-04 18:16:07+00:00,1990.0,549.1,512.1,519.6,0.0,0.0,1.0,44,0.7324703266906738,True,REGULAR,USD
SNDK270319P02000000,2026-09-08 14:40:56+00:00,2000.0,533.0,518.6,526.8,0.0,0.0,100.0,164,0.7323635162353515,True,REGULAR,USD
SNDK270319P02010000,2026-09-09 15:17:38+00:00,2010.0,535.9,525.4,533.7,-135.5,-20.18171,1.0,62,0.7321956712341307,True,REGULAR,USD
SNDK270319P02020000,2026-09-09 15:17:38+00:00,2020.0,542.8,532.2,540.4,-173.20001,-24.189947,1.0,32,0.7317646147537231,True,REGULAR,USD
SNDK270319P02030000,2026-07-31 15:18:08+00:00,2030.0,988.0,559.2,571.2,0.0,0.0,5.0,38,0.7746719005203249,True,REGULAR,USD
SNDK270319P02040000,2026-07-27 15:00:54+00:00,2040.0,996.4,565.9,578.0,0.0,0.0,1.0,35,0.7741111456298828,True,REGULAR,USD
SNDK270319P02050000,2026-07-16 18:52:25+00:00,2050.0,955.8,725.7,739.0,0.0,0.0,2.0,68,1.0767410665130617,True,REGULAR,USD
SNDK270319P02060000,2026-06-25 15:27:57+00:00,2060.0,678.68,734.4,746.9,0.0,0.0,4.0,30,1.0789154330825805,True,REGULAR,USD
SNDK270319P02070000,2026-07-16 18:53:29+00:00,2070.0,973.55,740.9,754.8,0.0,0.0,2.0,146,1.0788543982315064,True,REGULAR,USD
SNDK270319P02080000,2026-09-01 14:16:26+00:00,2080.0,688.83,573.2,582.4,0.0,0.0,2.0,67,0.7298267679214476,True,REGULAR,USD
SNDK270319P02090000,2026-08-04 19:01:35+00:00,2090.0,942.6,602.0,613.5,0.0,0.0,3.0,89,0.7744468356323243,True,REGULAR,USD
SNDK270319P02100000,2026-08-28 15:56:53+00:00,2100.0,750.64,588.1,596.9,0.0,0.0,1.0,71,0.7303913374710084,True,REGULAR,USD
SNDK270319P02110000,2026-06-25 15:28:16+00:00,2110.0,710.91,773.4,786.6,0.0,0.0,2.0,3,1.0848472576713561,True,REGULAR,USD
SNDK270319P02120000,2026-06-22 19:10:13+00:00,2120.0,687.57,898.2,912.5,0.0,0.0,4.0,5,1.3221393146133422,True,REGULAR,USD
SNDK270319P02130000,2026-06-26 17:57:56+00:00,2130.0,734.78,789.4,802.7,0.0,0.0,2.0,3,1.0875404204750063,True,REGULAR,USD
SNDK270319P02140000,2026-07-24 14:10:42+00:00,2140.0,965.18,796.9,811.2,0.0,0.0,4.0,31,1.088776376209259,True,REGULAR,USD
SNDK270319P02150000,2026-08-17 14:46:44+00:00,2150.0,707.39,624.0,633.1,0.0,0.0,3.0,57,0.7294071554183961,True,REGULAR,USD
SNDK270319P02160000,2026-08-28 17:25:38+00:00,2160.0,798.0,630.7,641.2,0.0,0.0,2.0,3,0.7294109700775147,True,REGULAR,USD
SNDK270319P02170000,2026-08-25 15:21:36+00:00,2170.0,816.2,638.6,647.8,0.0,0.0,2.0,105,0.7290638360977173,True,REGULAR,USD
SNDK270319P02180000,2026-08-28 17:25:37+00:00,2180.0,814.6,644.9,655.9,0.0,0.0,1.0,20,0.7285641157531739,True,REGULAR,USD
SNDK270319P02190000,2026-09-02 13:30:54+00:00,2190.0,776.0,652.3,663.3,0.0,0.0,1.0,10,0.7284000854110717,True,REGULAR,USD
SNDK270319P02200000,2026-09-09 17:23:02+00:00,2200.0,662.2,658.6,673.5,-231.20001,-25.878668,1.0,10,0.7298687291717528,True,REGULAR,USD
SNDK270319P02210000,2026-09-04 15:05:22+00:00,2210.0,707.5,667.7,678.1,0.0,0.0,1.0,9,0.728506895866394,True,REGULAR,USD
SNDK270319P02220000,2026-08-06 15:13:36+00:00,2220.0,1066.19,673.4,685.6,0.0,0.0,2.0,22,0.7265919369888305,True,REGULAR,USD
SNDK270319P02230000,2026-07-08 15:33:31+00:00,2230.0,1005.66,870.4,884.7,0.0,0.0,2.0,19,1.1011054161262512,True,REGULAR,USD
SNDK270319P02240000,2026-08-17 14:51:48+00:00,2240.0,763.8,688.5,700.6,0.0,0.0,2.0,2,0.7262715056228637,True,REGULAR,USD
SNDK270319P02250000,2026-09-01 13:46:59+00:00,2250.0,826.5,698.1,708.0,0.0,0.0,1.0,90,0.7279804729080201,True,REGULAR,USD
SNDK270319P02260000,2026-08-31 13:30:39+00:00,2260.0,860.0,704.7,715.7,0.0,0.0,1.0,7,0.7269428856277467,True,REGULAR,USD
SNDK270319P02270000,2026-09-08 14:13:10+00:00,2270.0,728.2,712.5,723.3,0.0,0.0,1.0,11,0.726950514945984,True,REGULAR,USD
SNDK270319P02280000,2026-09-01 14:34:16+00:00,2280.0,845.0,717.3,730.4,0.0,0.0,1.0,89,0.7233914379882812,True,REGULAR,USD
SNDK270319P02290000,2026-06-26 17:56:07+00:00,2290.0,837.86,921.0,934.1,0.0,0.0,2.0,24,1.1096426659202574,True,REGULAR,USD
SNDK270319P02300000,2026-09-09 13:45:23+00:00,2300.0,765.0,735.8,746.7,-302.84998,-28.360723,12.0,57,0.7271793944931029,True,REGULAR,USD
SNDK270319P02310000,2026-08-04 19:26:24+00:00,2310.0,1123.3,765.3,777.8,0.0,0.0,3.0,28,0.7723907343673706,True,REGULAR,USD
SNDK270319P02320000,2026-08-06 15:13:58+00:00,2320.0,1150.52,750.9,761.7,0.0,0.0,2.0,18,0.7260349967575073,True,REGULAR,USD
SNDK270319P02330000,2026-08-04 19:03:17+00:00,2330.0,1134.4,781.7,793.4,0.0,0.0,3.0,29,0.7732337740325927,True,REGULAR,USD
SNDK270319P02340000,2026-07-21 18:56:27+00:00,2340.0,1114.29,963.6,976.2,0.0,0.0,4.0,43,1.117169025993347,True,REGULAR,USD
SNDK270319P02350000,2026-07-13 15:57:10+00:00,2350.0,1039.28,972.0,984.6,0.0,0.0,40.0,36,1.1184393138313293,True,REGULAR,USD
SNDK270319P02360000,2026-07-13 15:56:16+00:00,2360.0,1045.0,979.3,993.1,0.0,0.0,10.0,6,1.1186987119483949,True,REGULAR,USD
SNDK270319P02370000,2026-06-23 15:20:28+00:00,2370.0,962.24,1087.5,1101.9,0.0,0.0,2.0,23,1.3172679705619812,True,REGULAR,USD
SNDK270319P02380000,2026-09-01 13:34:29+00:00,2380.0,930.0,796.5,808.9,0.0,0.0,1.0,28,0.7239483782196044,True,REGULAR,USD
SNDK270319P02390000,2026-08-24 19:33:43+00:00,2390.0,1012.47,805.9,816.1,0.0,0.0,20.0,120,0.7245930556106567,True,REGULAR,USD
SNDK270319P02400000,2026-08-04 19:26:24+00:00,2400.0,1196.5,836.0,848.6,0.0,0.0,3.0,71,0.7722686652755737,True,REGULAR,USD
SNDK270319P02410000,2026-09-09 14:37:45+00:00,2410.0,831.0,821.7,834.2,-354.5,-29.902994,5.0,20,0.7264813118743896,True,REGULAR,USD
SNDK270319P02420000,2026-07-31 14:15:07+00:00,2420.0,1332.0,850.1,864.4,0.0,0.0,1.0,6,0.770182046737671,True,REGULAR,USD
SNDK270319P02430000,2026-09-08 14:11:08+00:00,2430.0,854.4,837.9,848.1,0.0,0.0,1.0,2,0.7242611802673338,True,REGULAR,USD
SNDK270319P02440000,2026-06-29 13:58:20+00:00,2440.0,1020.67,1047.8,1061.6,0.0,0.0,2.0,11,1.1300702676391605,True,REGULAR,USD
SNDK270319P02450000,2026-08-04 19:26:23+00:00,2450.0,1237.5,875.8,888.5,0.0,0.0,6.0,9,0.7717880182266237,True,REGULAR,USD
