contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SNDK270319C01120000,2026-08-06 14:05:05+00:00,1120.0,475.0,748.6,760.6,0.0,0.0,2.0,33,0.8407532404327392,True,REGULAR,USD
SNDK270319C01130000,2026-09-02 14:16:04+00:00,1130.0,547.0,741.6,753.6,0.0,0.0,2.0,13,0.8396622479248046,True,REGULAR,USD
SNDK270319C01140000,2026-09-03 15:02:04+00:00,1140.0,541.0,734.8,746.6,0.0,0.0,6.0,13,0.838758173713684,True,REGULAR,USD
SNDK270319C01150000,2026-08-31 15:29:18+00:00,1150.0,540.2,727.9,739.8,0.0,0.0,1.0,21,0.837869358139038,True,REGULAR,USD
SNDK270319C01160000,2026-08-17 13:32:55+00:00,1160.0,744.0,721.1,733.0,0.0,0.0,1.0,18,0.8369996158599853,True,REGULAR,USD
SNDK270319C01170000,2026-08-06 15:38:52+00:00,1170.0,473.89,714.2,726.3,0.0,0.0,13.0,11,0.835992545852661,True,REGULAR,USD
SNDK270319C01180000,2026-08-18 15:43:44+00:00,1180.0,662.01,707.5,719.6,0.0,0.0,1.0,12,0.8351533208465575,True,REGULAR,USD
SNDK270319C01190000,2026-08-19 16:02:34+00:00,1190.0,625.8,700.7,713.0,0.0,0.0,1.0,8,0.8341767681121824,True,REGULAR,USD
SNDK270319C01200000,2026-08-28 18:23:37+00:00,1200.0,475.0,694.0,706.4,0.0,0.0,1.0,44,0.8332231033325194,True,REGULAR,USD
SNDK270319C01210000,2026-08-07 19:54:33+00:00,1210.0,374.0,687.3,699.9,0.0,0.0,1.0,8,0.8322808825302122,True,REGULAR,USD
SNDK270319C01220000,2026-08-07 13:45:45+00:00,1220.0,417.85,680.8,693.4,0.0,0.0,1.0,10,0.8315065067291258,True,REGULAR,USD
SNDK270319C01230000,2026-08-07 16:03:00+00:00,1230.0,386.66,674.3,687.0,0.0,0.0,1.0,11,0.8307512042236327,True,REGULAR,USD
SNDK270319C01240000,2026-08-21 13:37:05+00:00,1240.0,576.0,667.9,680.6,0.0,0.0,1.0,5,0.8300035310363769,True,REGULAR,USD
SNDK270319C01250000,2026-09-08 14:29:53+00:00,1250.0,688.39,661.5,674.3,0.0,0.0,3.0,26,0.8292711164855957,True,REGULAR,USD
SNDK270319C01260000,2026-09-08 14:19:08+00:00,1260.0,671.39,655.1,668.1,0.0,0.0,1.0,6,0.828553960571289,True,REGULAR,USD
SNDK270319C01270000,2026-08-18 14:05:30+00:00,1270.0,642.0,648.8,661.9,0.0,0.0,1.0,97,0.8278482486343381,True,REGULAR,USD
SNDK270319C01280000,2026-08-07 16:03:00+00:00,1280.0,369.03,642.7,655.7,0.0,0.0,2.0,17,0.8272951230621337,True,REGULAR,USD
SNDK270319C01290000,2026-09-09 16:17:08+00:00,1290.0,656.98,636.6,650.7,-11.080017,-1.6585362,1.0,9,0.8282640464782713,True,REGULAR,USD
SNDK270319C01300000,2026-09-09 13:37:02+00:00,1300.0,627.0,631.7,645.9,203.65,48.104404,1.0,29,0.8309762691116332,True,REGULAR,USD
SNDK270319C01310000,2026-08-24 14:26:31+00:00,1310.0,419.23,624.5,637.6,0.0,0.0,15.0,32,0.825700595550537,True,REGULAR,USD
SNDK270319C01320000,2026-08-10 17:44:32+00:00,1320.0,354.6,618.5,631.6,0.0,0.0,6.0,7,0.8250597328186033,True,REGULAR,USD
SNDK270319C01330000,2026-09-09 16:17:59+00:00,1330.0,634.4,613.5,628.2,181.30002,40.013245,1.0,14,0.8290422369384765,True,REGULAR,USD
SNDK270319C01340000,2026-09-03 13:34:06+00:00,1340.0,425.0,606.7,619.9,0.0,0.0,2.0,3,0.8240717361068726,True,REGULAR,USD
SNDK270319C01350000,2026-09-04 15:59:31+00:00,1350.0,555.0,601.0,614.1,0.0,0.0,7.0,19,0.8237246021270751,True,REGULAR,USD
SNDK270319C01360000,2026-08-25 15:49:55+00:00,1360.0,434.1,595.3,608.4,0.0,0.0,3.0,14,0.8233889121246338,True,REGULAR,USD
SNDK270319C01370000,2026-08-14 19:19:56+00:00,1370.0,570.0,593.2,602.7,0.0,0.0,1.0,15,0.8275087439727783,True,REGULAR,USD
SNDK270319C01380000,2026-08-13 15:31:08+00:00,1380.0,536.0,583.9,597.1,0.0,0.0,1.0,12,0.8224886525726318,True,REGULAR,USD
SNDK270319C01390000,2026-08-28 15:19:12+00:00,1390.0,405.0,578.3,591.5,0.0,0.0,2.0,7,0.8220614107513426,True,REGULAR,USD
SNDK270319C01400000,2026-09-04 17:28:30+00:00,1400.0,555.55,572.7,586.0,0.0,0.0,1.0,50,0.8216417982482911,True,REGULAR,USD
SNDK270319C01410000,2026-09-09 13:30:02+00:00,1410.0,577.1,568.3,580.1,175.09998,43.55721,1.0,42,0.8220957426834106,True,REGULAR,USD
SNDK270319C01420000,2026-09-09 13:42:52+00:00,1420.0,556.97,566.0,574.1,-36.03003,-6.07589,2.0,45,0.8248689998626708,True,REGULAR,USD
SNDK270319C01430000,2026-08-26 16:36:22+00:00,1430.0,398.02,556.3,569.7,0.0,0.0,1.0,22,0.8204630685806273,True,REGULAR,USD
SNDK270319C01440000,2026-09-04 19:23:14+00:00,1440.0,532.04,550.9,564.4,0.0,0.0,1.0,51,0.8200968613052366,True,REGULAR,USD
SNDK270319C01450000,2026-09-08 19:59:51+00:00,1450.0,560.0,546.7,558.7,12.450012,2.2737672,1.0,72,0.820577508354187,True,REGULAR,USD
SNDK270319C01460000,2026-09-03 19:08:20+00:00,1460.0,386.42,540.3,553.9,0.0,0.0,8.0,13,0.8194064080047606,True,REGULAR,USD
SNDK270319C01470000,2026-09-01 14:37:42+00:00,1470.0,381.9,534.8,548.7,0.0,0.0,2.0,18,0.8187273986816406,True,REGULAR,USD
SNDK270319C01480000,2026-09-03 15:23:59+00:00,1480.0,366.3,530.0,543.6,0.0,0.0,4.0,24,0.8188876143646239,True,REGULAR,USD
SNDK270319C01490000,2026-09-02 15:10:39+00:00,1490.0,366.11,524.9,538.5,0.0,0.0,3.0,30,0.8185900709533691,True,REGULAR,USD
SNDK270319C01500000,2026-09-09 19:51:34+00:00,1500.0,528.0,524.5,532.6,-42.0,-7.368421,1.0,152,0.8226908295059205,True,REGULAR,USD
SNDK270319C01510000,2026-08-11 16:25:22+00:00,1510.0,289.84,514.9,528.5,0.0,0.0,2.0,6,0.8181628291320799,True,REGULAR,USD
SNDK270319C01520000,2026-09-03 15:02:35+00:00,1520.0,353.2,509.9,523.5,0.0,0.0,4.0,25,0.8177966218566894,True,REGULAR,USD
SNDK270319C01530000,2026-09-02 13:55:34+00:00,1530.0,330.0,505.0,518.6,0.0,0.0,1.0,3,0.8175639276504516,True,REGULAR,USD
SNDK270319C01540000,2026-09-08 14:44:28+00:00,1540.0,536.7,500.2,513.8,0.0,0.0,2.0,24,0.8174609318542478,True,REGULAR,USD
SNDK270319C01550000,2026-09-03 18:19:56+00:00,1550.0,353.2,495.4,509.0,0.0,0.0,3.0,17,0.8172587549209593,True,REGULAR,USD
SNDK270319C01560000,2026-09-04 14:12:54+00:00,1560.0,412.5,490.6,504.2,0.0,0.0,2.0,34,0.8169650261688232,True,REGULAR,USD
SNDK270319C01570000,2026-09-04 16:43:11+00:00,1570.0,469.1,485.9,499.5,0.0,0.0,6.0,8,0.816800995826721,True,REGULAR,USD
SNDK270319C01580000,2026-09-04 18:08:09+00:00,1580.0,464.05,481.2,494.8,0.0,0.0,2.0,36,0.8165415990066527,True,REGULAR,USD
SNDK270319C01590000,2026-08-31 13:37:53+00:00,1590.0,314.73,476.6,490.2,0.0,0.0,1.0,11,0.8164157152557372,True,REGULAR,USD
SNDK270319C01600000,2026-09-09 15:33:56+00:00,1600.0,502.0,473.7,485.4,-17.869995,-3.437397,1.0,133,0.8178271391296386,True,REGULAR,USD
SNDK270319C01610000,2026-09-04 17:58:52+00:00,1610.0,457.8,468.3,481.1,0.0,0.0,2.0,59,0.8169726554870604,True,REGULAR,USD
SNDK270319C01620000,2026-09-03 17:53:00+00:00,1620.0,325.8,462.9,476.6,0.0,0.0,2.0,22,0.8158168137741088,True,REGULAR,USD
SNDK270319C01630000,2026-09-04 16:31:45+00:00,1630.0,440.0,458.5,472.2,0.0,0.0,1.0,11,0.8157672232055663,True,REGULAR,USD
SNDK270319C01640000,2026-09-04 19:25:31+00:00,1640.0,437.76,454.1,467.7,0.0,0.0,4.0,27,0.8155230850219727,True,REGULAR,USD
SNDK270319C01650000,2026-09-08 17:14:26+00:00,1650.0,490.5,450.0,462.9,0.0,0.0,1.0,51,0.8151950243377685,True,REGULAR,USD
SNDK270319C01660000,2026-09-08 13:38:00+00:00,1660.0,474.78,445.4,458.6,0.0,0.0,8.0,35,0.8147830411529542,True,REGULAR,USD
SNDK270319C01670000,2026-08-14 13:33:19+00:00,1670.0,438.05,441.1,453.8,0.0,0.0,84.0,41,0.814081143875122,True,REGULAR,USD
SNDK270319C01680000,2026-09-04 17:02:10+00:00,1680.0,432.29,437.2,449.5,0.0,0.0,2.0,21,0.8142451742172241,True,REGULAR,USD
SNDK270319C01690000,2026-09-04 16:55:14+00:00,1690.0,426.2,432.7,445.9,0.0,0.0,2.0,32,0.814432092514038,True,REGULAR,USD
SNDK270319C01700000,2026-09-09 15:53:49+00:00,1700.0,456.57,428.5,441.9,-27.50998,-5.682941,1.0,164,0.814432092514038,True,REGULAR,USD
SNDK270319C01710000,2026-09-08 16:45:17+00:00,1710.0,473.44,424.4,437.1,0.0,0.0,1.0,21,0.8136233847808838,True,REGULAR,USD
SNDK270319C01720000,2026-09-09 13:54:26+00:00,1720.0,440.0,420.4,433.6,-34.97,-7.3625703,2.0,22,0.8141917689895629,True,REGULAR,USD
SNDK270319C01730000,2026-09-08 17:57:43+00:00,1730.0,470.98,416.3,428.5,0.0,0.0,2.0,88,0.8129214875030518,True,REGULAR,USD
SNDK270319C01740000,2026-09-09 18:09:52+00:00,1740.0,429.1,412.8,425.4,-2.7099915,-0.62758887,1.0,21,0.8142566181945801,True,REGULAR,USD
SNDK270319C01750000,2026-09-08 13:37:24+00:00,1750.0,435.0,408.4,422.1,0.0,0.0,1.0,51,0.8143825019454956,True,REGULAR,USD
SNDK270319C01760000,2026-09-01 14:42:46+00:00,1760.0,273.5,403.9,418.2,0.0,0.0,1.0,27,0.8137111219406128,True,REGULAR,USD
SNDK270319C01770000,2026-09-08 14:19:08+00:00,1770.0,419.5,402.0,413.9,0.0,0.0,1.0,65,0.8152179122924804,False,REGULAR,USD
SNDK270319C01780000,2026-09-08 17:05:02+00:00,1780.0,444.07,396.8,410.0,0.0,0.0,1.0,32,0.8136844193267823,False,REGULAR,USD
SNDK270319C01790000,2026-09-08 15:19:57+00:00,1790.0,445.65,393.0,406.3,0.0,0.0,1.0,27,0.8137149365997315,False,REGULAR,USD
SNDK270319C01800000,2026-09-09 15:12:26+00:00,1800.0,416.8,390.8,402.6,-20.320007,-4.6486106,1.0,114,0.8152903908157348,False,REGULAR,USD
SNDK270319C01810000,2026-08-27 19:08:10+00:00,1810.0,249.46,385.5,398.1,0.0,0.0,2.0,25,0.8128451943206787,False,REGULAR,USD
SNDK270319C01820000,2026-09-08 14:46:51+00:00,1820.0,414.57,381.8,395.1,0.0,0.0,1.0,18,0.813466983757019,False,REGULAR,USD
SNDK270319C01830000,2026-08-18 17:24:47+00:00,1830.0,377.84,377.6,391.9,0.0,0.0,2.0,7,0.8133105827331542,False,REGULAR,USD
SNDK270319C01840000,2026-08-18 19:30:36+00:00,1840.0,379.5,374.6,387.9,0.0,0.0,2.0,43,0.8134898717117309,False,REGULAR,USD
SNDK270319C01850000,2026-09-09 16:28:07+00:00,1850.0,394.3,375.3,381.2,9.879974,2.5700989,19.0,377,0.8145999375152588,False,REGULAR,USD
SNDK270319C01860000,2026-09-01 17:32:47+00:00,1860.0,255.2,367.5,380.8,0.0,0.0,1.0,7,0.8134326518249511,False,REGULAR,USD
SNDK270319C01870000,2026-09-01 17:32:47+00:00,1870.0,252.4,363.5,377.3,0.0,0.0,1.0,15,0.8129062288665772,False,REGULAR,USD
SNDK270319C01880000,2026-09-08 13:56:19+00:00,1880.0,382.0,360.5,373.6,0.0,0.0,1.0,7,0.8131122204589842,False,REGULAR,USD
SNDK270319C01890000,2026-09-01 13:45:34+00:00,1890.0,231.59,357.1,370.4,0.0,0.0,2.0,15,0.8133487293243408,False,REGULAR,USD
SNDK270319C01900000,2026-09-09 18:07:04+00:00,1900.0,366.81,358.6,364.6,-43.190002,-10.534146,10.0,308,0.8158053697967528,False,REGULAR,USD
SNDK270319C01910000,2026-09-08 16:03:47+00:00,1910.0,404.7,350.3,363.7,0.0,0.0,35.0,65,0.8133296560287475,False,REGULAR,USD
SNDK270319C01920000,2026-09-04 16:29:48+00:00,1920.0,325.6,349.4,357.9,0.0,0.0,80.0,115,0.8132724361419676,False,REGULAR,USD
SNDK270319C01930000,2026-09-08 17:05:02+00:00,1930.0,390.07,347.8,354.0,0.0,0.0,15.0,214,0.8143405406951904,False,REGULAR,USD
SNDK270319C01940000,2026-09-04 16:29:48+00:00,1940.0,319.5,339.9,354.3,0.0,0.0,3.0,42,0.8132686214828491,False,REGULAR,USD
SNDK270319C01950000,2026-09-08 16:10:52+00:00,1950.0,390.3,340.9,348.5,0.0,0.0,308.0,314,0.8149012955856323,False,REGULAR,USD
SNDK270319C01960000,2026-09-04 16:29:49+00:00,1960.0,313.5,333.5,347.4,0.0,0.0,5.0,22,0.8128184917068482,False,REGULAR,USD
SNDK270319C01970000,2026-09-04 16:29:48+00:00,1970.0,310.0,330.3,344.6,0.0,0.0,2.0,16,0.8131427377319335,False,REGULAR,USD
SNDK270319C01980000,2026-09-01 17:32:47+00:00,1980.0,223.5,327.1,341.5,0.0,0.0,2.0,4,0.8131122204589842,False,REGULAR,USD
SNDK270319C01990000,2026-09-01 17:32:47+00:00,1990.0,221.1,324.7,338.1,0.0,0.0,1.0,17,0.8135127596664429,False,REGULAR,USD
SNDK270319C02000000,2026-09-09 19:39:57+00:00,2000.0,326.95,325.7,332.9,-9.869995,-2.930347,163.0,742,0.8154239038848877,False,REGULAR,USD
SNDK270319C02010000,2026-09-01 16:56:20+00:00,2010.0,220.0,318.6,331.4,0.0,0.0,1.0,13,0.8129558194351196,False,REGULAR,USD
SNDK270319C02020000,2026-09-01 16:56:20+00:00,2020.0,217.6,315.6,327.8,0.0,0.0,2.0,37,0.8123950645446776,False,REGULAR,USD
SNDK270319C02030000,2026-08-06 15:47:50+00:00,2030.0,239.3,312.6,326.0,0.0,0.0,55.0,24,0.813543276939392,False,REGULAR,USD
SNDK270319C02040000,2026-09-04 14:13:53+00:00,2040.0,249.31,309.6,323.1,0.0,0.0,1.0,19,0.8135585355758667,False,REGULAR,USD
SNDK270319C02050000,2026-09-08 13:30:01+00:00,2050.0,325.8,310.8,317.7,0.0,0.0,1.0,188,0.8151797657012939,False,REGULAR,USD
SNDK270319C02060000,2026-09-04 16:11:26+00:00,2060.0,272.5,303.8,317.6,0.0,0.0,2.0,8,0.8139056695556641,False,REGULAR,USD
SNDK270319C02070000,2026-09-01 15:42:24+00:00,2070.0,209.3,300.5,314.8,0.0,0.0,4.0,34,0.813554720916748,False,REGULAR,USD
SNDK270319C02080000,2026-09-08 16:40:11+00:00,2080.0,344.4,299.4,309.1,0.0,0.0,1.0,57,0.8124637284088134,False,REGULAR,USD
SNDK270319C02090000,2026-08-31 19:13:11+00:00,2090.0,156.8,294.8,309.2,0.0,0.0,1.0,16,0.8135699795532226,False,REGULAR,USD
SNDK270319C02100000,2026-09-08 18:47:55+00:00,2100.0,346.05,295.3,303.2,0.0,0.0,10.0,311,0.8136462727355958,False,REGULAR,USD
SNDK270319C02110000,2026-09-09 13:42:52+00:00,2110.0,295.99,293.4,300.8,92.59,45.52114,1.0,17,0.8148440756988526,False,REGULAR,USD
SNDK270319C02120000,2026-08-28 14:18:19+00:00,2120.0,176.5,287.2,300.7,0.0,0.0,2.0,31,0.8140315533065794,False,REGULAR,USD
SNDK270319C02130000,2026-09-04 14:40:24+00:00,2130.0,244.83,284.0,298.4,0.0,0.0,3.0,10,0.8139476308059692,False,REGULAR,USD
SNDK270319C02140000,2026-09-08 16:16:42+00:00,2140.0,334.49,281.9,295.4,0.0,0.0,2.0,7,0.8142070276260376,False,REGULAR,USD
SNDK270319C02150000,2026-09-08 19:59:51+00:00,2150.0,292.15,279.3,292.8,0.0,0.0,7.0,36,0.8143176527404785,False,REGULAR,USD
SNDK270319C02160000,2026-09-09 16:27:45+00:00,2160.0,302.7,277.6,290.1,30.930023,11.380957,1.0,15,0.8151606924057007,False,REGULAR,USD
SNDK270319C02170000,2026-08-25 15:21:36+00:00,2170.0,193.7,274.1,287.3,0.0,0.0,2.0,8,0.8140925878524778,False,REGULAR,USD
SNDK270319C02180000,2026-08-26 14:37:30+00:00,2180.0,175.95,271.1,285.1,0.0,0.0,2.0,6,0.8140506266021728,False,REGULAR,USD
SNDK270319C02190000,2026-08-28 18:01:04+00:00,2190.0,157.51,269.1,282.6,0.0,0.0,2.0,15,0.8146495280838013,False,REGULAR,USD
SNDK270319C02200000,2026-09-09 19:02:10+00:00,2200.0,270.16,270.8,277.3,-49.54001,-15.49578,3.0,126,0.8160838399124145,False,REGULAR,USD
SNDK270319C02210000,2026-08-28 17:59:09+00:00,2210.0,154.36,267.8,274.8,0.0,0.0,44.0,51,0.8156031928634644,False,REGULAR,USD
SNDK270319C02220000,2026-08-27 17:35:03+00:00,2220.0,161.6,263.6,272.9,0.0,0.0,2.0,39,0.8144816830825805,False,REGULAR,USD
SNDK270319C02230000,2026-09-01 14:35:43+00:00,2230.0,160.3,259.3,273.1,0.0,0.0,1.0,30,0.8152827614974976,False,REGULAR,USD
SNDK270319C02240000,2026-09-08 13:31:04+00:00,2240.0,282.0,260.2,267.6,0.0,0.0,1.0,51,0.8155459729766846,False,REGULAR,USD
SNDK270319C02250000,2026-09-04 17:17:49+00:00,2250.0,250.25,254.1,268.5,0.0,0.0,7.0,19,0.8151721363830566,False,REGULAR,USD
SNDK270319C02260000,2026-09-08 13:31:06+00:00,2260.0,277.6,252.3,265.8,0.0,0.0,1.0,17,0.8154391625213623,False,REGULAR,USD
SNDK270319C02270000,2026-09-08 13:31:05+00:00,2270.0,274.9,253.7,260.4,0.0,0.0,1.0,54,0.8161563184356689,False,REGULAR,USD
SNDK270319C02280000,2026-09-08 14:05:58+00:00,2280.0,269.45,251.5,258.1,0.0,0.0,3.0,49,0.8163356074142456,False,REGULAR,USD
SNDK270319C02290000,2026-09-08 13:31:04+00:00,2290.0,270.6,245.4,259.0,0.0,0.0,1.0,23,0.8157786671829222,False,REGULAR,USD
SNDK270319C02300000,2026-09-09 16:26:38+00:00,2300.0,269.55,247.3,253.7,-5.450012,-1.9818226,14.0,76,0.8169573968505859,False,REGULAR,USD
SNDK270319C02310000,2026-09-08 14:11:08+00:00,2310.0,262.5,244.9,251.5,0.0,0.0,2.0,105,0.8169039916229247,False,REGULAR,USD
SNDK270319C02320000,2026-09-09 17:21:46+00:00,2320.0,257.15,241.7,250.2,-6.649994,-2.5208468,2.0,21,0.8169078062820434,False,REGULAR,USD
SNDK270319C02330000,2026-09-08 13:31:05+00:00,2330.0,261.6,240.6,247.1,0.0,0.0,1.0,39,0.8171672031021118,False,REGULAR,USD
SNDK270319C02340000,2026-09-03 15:20:19+00:00,2340.0,136.47,238.3,245.2,0.0,0.0,62.0,36,0.8173846386718748,False,REGULAR,USD
SNDK270319C02350000,2026-08-28 14:28:44+00:00,2350.0,142.95,231.8,246.1,0.0,0.0,2.0,7,0.8161639477539062,False,REGULAR,USD
SNDK270319C02360000,2026-09-08 13:31:06+00:00,2360.0,254.8,234.4,240.8,0.0,0.0,2.0,53,0.817788992538452,False,REGULAR,USD
SNDK270319C02370000,2026-09-01 14:58:18+00:00,2370.0,139.32,232.1,238.8,0.0,0.0,2.0,116,0.8177813632202148,False,REGULAR,USD
SNDK270319C02380000,2026-09-08 13:31:04+00:00,2380.0,250.5,230.2,237.1,0.0,0.0,1.0,31,0.8184336699295043,False,REGULAR,USD
SNDK270319C02390000,2026-09-08 13:31:04+00:00,2390.0,248.9,228.0,234.5,0.0,0.0,1.0,148,0.8178423977661131,False,REGULAR,USD
SNDK270319C02400000,2026-09-09 16:26:38+00:00,2400.0,248.48,226.5,232.4,-19.419998,-7.248973,152.0,253,0.8184107819747923,False,REGULAR,USD
SNDK270319C02410000,2026-09-01 13:59:51+00:00,2410.0,132.88,223.6,230.5,0.0,0.0,3.0,55,0.817735587310791,False,REGULAR,USD
SNDK270319C02420000,2026-09-08 13:38:34+00:00,2420.0,246.07,218.8,231.8,0.0,0.0,4.0,19,0.8183306741333006,False,REGULAR,USD
SNDK270319C02430000,2026-09-08 13:38:34+00:00,2430.0,244.03,220.1,227.1,0.0,0.0,2.0,46,0.8189867955017087,False,REGULAR,USD
SNDK270319C02440000,2026-09-08 13:38:34+00:00,2440.0,242.03,218.4,224.7,0.0,0.0,2.0,27,0.8188952436828612,False,REGULAR,USD
SNDK270319C02450000,2026-08-21 17:07:41+00:00,2450.0,209.8,216.4,222.8,0.0,0.0,2.0,66,0.8189715368652342,False,REGULAR,USD
SNDK270319C02460000,2026-09-02 15:52:13+00:00,2460.0,125.0,214.5,220.9,0.0,0.0,13.0,103,0.8191088645935056,False,REGULAR,USD
SNDK270319C02470000,2026-09-09 18:40:26+00:00,2470.0,220.69,211.8,219.8,-11.809998,-5.079569,3.0,21,0.8192080457305907,False,REGULAR,USD
SNDK270319C02480000,2026-09-08 13:31:04+00:00,2480.0,230.6,210.9,217.2,0.0,0.0,1.0,133,0.8195742530059814,False,REGULAR,USD
SNDK270319C02490000,2026-08-28 17:58:55+00:00,2490.0,115.48,205.5,218.7,0.0,0.0,4.0,9,0.8194941451644897,False,REGULAR,USD
SNDK270319C02500000,2026-09-09 19:18:17+00:00,2500.0,209.1,207.4,213.7,-39.899994,-16.024094,6.0,523,0.8201960424423216,False,REGULAR,USD
SNDK270319C02510000,2026-09-09 16:14:04+00:00,2510.0,228.7,205.8,211.9,11.699997,5.391704,10.0,46,0.8205584350585937,False,REGULAR,USD
SNDK270319C02520000,2026-09-08 13:31:04+00:00,2520.0,223.1,199.7,213.3,0.0,0.0,1.0,3,0.8195513650512695,False,REGULAR,USD
SNDK270319C02530000,2026-09-08 13:31:05+00:00,2530.0,222.1,198.4,211.6,0.0,0.0,1.0,10,0.8202456330108642,False,REGULAR,USD
