contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SNDK270115C00370000,2026-08-10 13:51:37+00:00,370.0,894.0,1394.7,1407.3,0.0,0.0,1,22,1.3807404010009763,True,REGULAR,USD
SNDK270115C00380000,2026-08-25 14:25:25+00:00,380.0,1125.05,1384.9,1397.5,0.0,0.0,1,56,1.3643220260620117,True,REGULAR,USD
SNDK270115C00390000,2026-08-25 14:25:25+00:00,390.0,1115.55,1375.1,1387.7,0.0,0.0,1,142,1.3482088253784177,True,REGULAR,USD
SNDK270115C00400000,2026-09-04 14:27:55+00:00,400.0,1275.52,1365.3,1377.9,0.0,0.0,1,448,1.332400798950195,True,REGULAR,USD
SNDK270115C00410000,2026-08-14 13:45:54+00:00,410.0,1229.3,1355.5,1368.1,0.0,0.0,1,331,1.3168979467773436,True,REGULAR,USD
SNDK270115C00420000,2026-07-30 13:39:11+00:00,420.0,798.6,1321.6,1335.9,0.0,0.0,1,588,1.0000000000000003e-05,True,REGULAR,USD
SNDK270115C00430000,2026-06-15 17:07:39+00:00,430.0,1700.0,1213.3,1224.3,0.0,0.0,1,18,1.0000000000000003e-05,True,REGULAR,USD
SNDK270115C00440000,2026-09-09 13:30:03+00:00,440.0,1317.84,1326.4,1340.8,79.80994,6.4465265,1,22,1.3040806280517574,True,REGULAR,USD
SNDK270115C00450000,2026-09-04 14:22:39+00:00,450.0,1218.85,1316.4,1329.0,0.0,0.0,1,109,1.260379674682617,True,REGULAR,USD
SNDK270115C00460000,2026-08-31 19:50:00+00:00,460.0,1051.5,1306.7,1319.3,0.0,0.0,2,15,1.248691500701904,True,REGULAR,USD
SNDK270115C00470000,2026-06-05 14:04:45+00:00,470.0,1212.0,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
SNDK270115C00480000,2026-08-14 17:00:54+00:00,480.0,1164.87,1287.2,1299.7,0.0,0.0,3,64,1.2219277185058592,True,REGULAR,USD
SNDK270115C00490000,2026-08-19 19:48:35+00:00,490.0,1087.45,1277.4,1290.0,0.0,0.0,1,29,1.2094460914611813,True,REGULAR,USD
SNDK270115C00500000,2026-09-04 13:39:10+00:00,500.0,1148.74,1267.7,1280.3,0.0,0.0,1,775,1.1982461962890625,True,REGULAR,USD
SNDK270115C00510000,2026-09-08 15:47:49+00:00,510.0,1305.0,1257.9,1270.5,0.0,0.0,1,129,1.1848795639038086,True,REGULAR,USD
SNDK270115C00520000,2026-08-24 14:45:04+00:00,520.0,948.0,1248.2,1260.8,0.0,0.0,1,219,1.1738932907104491,True,REGULAR,USD
SNDK270115C00530000,2026-07-14 13:36:50+00:00,530.0,1314.0,968.8,985.8,0.0,0.0,1,60,1.0000000000000003e-05,True,REGULAR,USD
SNDK270115C00540000,2026-08-11 18:22:21+00:00,540.0,756.59,1228.8,1241.4,0.0,0.0,1,36,1.1521648837280272,True,REGULAR,USD
SNDK270115C00550000,2026-08-31 19:50:11+00:00,550.0,972.0,1219.1,1231.7,0.0,0.0,1,686,1.1414227499389646,True,REGULAR,USD
SNDK270115C00560000,2026-08-14 18:52:35+00:00,560.0,1091.2,1209.4,1222.0,0.0,0.0,234,155,1.1307416510009767,True,REGULAR,USD
SNDK270115C00570000,2026-09-04 13:31:46+00:00,570.0,1040.1,1199.7,1212.3,0.0,0.0,1,225,1.1201215869140624,True,REGULAR,USD
SNDK270115C00580000,2026-09-01 13:33:06+00:00,580.0,971.55,1190.0,1202.6,0.0,0.0,1,149,1.1095930751037597,True,REGULAR,USD
SNDK270115C00590000,2026-08-18 16:26:19+00:00,590.0,1061.39,1180.4,1193.0,0.0,0.0,1,165,1.1009261262512209,True,REGULAR,USD
SNDK270115C00600000,2026-09-09 15:44:40+00:00,600.0,1181.62,1170.9,1185.4,241.95001,25.748404,6,496,1.1098677319335937,True,REGULAR,USD
SNDK270115C00610000,2026-08-31 19:50:01+00:00,610.0,912.5,1161.1,1173.7,0.0,0.0,1,134,1.08182221786499,True,REGULAR,USD
SNDK270115C00620000,2026-09-09 15:29:07+00:00,620.0,1180.0,1151.6,1166.2,340.0,40.47619,5,105,1.0906722712707522,True,REGULAR,USD
SNDK270115C00630000,2026-08-03 13:34:33+00:00,630.0,624.0,1118.4,1132.7,0.0,0.0,1,119,1.0000000000000003e-05,True,REGULAR,USD
SNDK270115C00640000,2026-09-03 14:18:04+00:00,640.0,902.73,1132.3,1144.9,0.0,0.0,2,53,1.055760336456299,True,REGULAR,USD
SNDK270115C00650000,2026-09-09 15:44:40+00:00,650.0,1133.92,1122.7,1135.3,202.82007,21.782846,1,170,1.0470933876037598,True,REGULAR,USD
SNDK270115C00660000,2026-08-21 17:42:19+00:00,660.0,969.35,1113.1,1125.7,0.0,0.0,1,147,1.0383959213256837,True,REGULAR,USD
SNDK270115C00670000,2026-08-13 15:24:18+00:00,670.0,917.93,1103.6,1116.0,0.0,0.0,1,904,1.0297289724731447,True,REGULAR,USD
SNDK270115C00680000,2026-09-01 13:33:06+00:00,680.0,877.6,1094.1,1106.7,0.0,0.0,1,1022,1.0238085919189455,True,REGULAR,USD
SNDK270115C00690000,2026-08-31 18:23:41+00:00,690.0,836.7,1084.5,1099.1,0.0,0.0,1,481,1.0282946534729007,True,REGULAR,USD
SNDK270115C00700000,2026-09-09 18:39:21+00:00,700.0,1088.19,1075.6,1089.8,-15.470093,-1.4017081,1,1255,1.0256091200256348,True,REGULAR,USD
SNDK270115C00710000,2026-08-31 18:18:29+00:00,710.0,815.69,1065.9,1080.3,0.0,0.0,1,2784,1.0164691510772705,True,REGULAR,USD
SNDK270115C00720000,2026-08-27 15:20:42+00:00,720.0,777.19,1056.1,1068.8,0.0,0.0,1,250,0.9946137013244629,True,REGULAR,USD
SNDK270115C00730000,2026-09-08 19:22:23+00:00,730.0,1067.78,1047.0,1059.3,0.0,0.0,2,315,0.9894410235595703,True,REGULAR,USD
SNDK270115C00740000,2026-08-24 15:29:04+00:00,740.0,763.7,1037.8,1049.9,0.0,0.0,1,58,0.9841157594299317,True,REGULAR,USD
SNDK270115C00750000,2026-09-08 19:22:23+00:00,750.0,1049.18,1028.2,1040.6,0.0,0.0,3,891,0.97695945892334,True,REGULAR,USD
SNDK270115C00760000,2026-09-09 17:56:43+00:00,760.0,1040.8,1019.0,1033.3,248.82007,31.41747,2,232,0.9828035166931153,True,REGULAR,USD
SNDK270115C00770000,2026-09-03 14:04:51+00:00,770.0,787.0,1009.3,1020.5,0.0,0.0,1,1632,0.9559940924072265,True,REGULAR,USD
SNDK270115C00780000,2026-08-25 15:34:48+00:00,780.0,765.0,1000.0,1011.6,0.0,0.0,1,1249,0.9525761578369141,True,REGULAR,USD
SNDK270115C00790000,2026-08-10 15:35:36+00:00,790.0,539.3,991.0,1003.1,0.0,0.0,2,142,0.9524998646545411,True,REGULAR,USD
SNDK270115C00800000,2026-09-09 18:39:21+00:00,800.0,994.5,981.6,995.4,218.15002,28.099443,1,1683,0.9539189178466796,True,REGULAR,USD
SNDK270115C00810000,2026-08-26 14:40:34+00:00,810.0,706.3,972.2,983.5,0.0,0.0,1,707,0.9346625186157226,True,REGULAR,USD
SNDK270115C00820000,2026-09-04 14:39:07+00:00,820.0,889.6,963.4,975.6,0.0,0.0,5,172,0.9376684700012208,True,REGULAR,USD
SNDK270115C00830000,2026-08-06 15:31:31+00:00,830.0,608.65,954.2,964.5,0.0,0.0,2,32,0.923554231262207,True,REGULAR,USD
SNDK270115C00840000,2026-09-08 18:41:45+00:00,840.0,984.5,945.1,957.3,0.0,0.0,5,687,0.9277198390197754,True,REGULAR,USD
SNDK270115C00850000,2026-09-08 19:36:30+00:00,850.0,947.54,935.6,946.9,0.0,0.0,4,398,0.9155587057495118,True,REGULAR,USD
SNDK270115C00860000,2026-09-08 19:36:30+00:00,860.0,938.45,926.9,937.2,0.0,0.0,10,598,0.9100198207092285,True,REGULAR,USD
SNDK270115C00870000,2026-08-26 14:40:33+00:00,870.0,656.7,917.8,928.5,0.0,0.0,1,546,0.9069070588684083,True,REGULAR,USD
SNDK270115C00880000,2026-08-10 13:34:30+00:00,880.0,475.85,908.5,921.1,0.0,0.0,6,1705,0.90800568069458,True,REGULAR,USD
SNDK270115C00890000,2026-08-05 13:30:18+00:00,890.0,666.46,878.6,890.5,0.0,0.0,1,235,0.6947967532348633,True,REGULAR,USD
SNDK270115C00900000,2026-09-01 15:46:30+00:00,900.0,743.7,890.8,901.9,0.0,0.0,2,1198,0.8955241160583494,True,REGULAR,USD
SNDK270115C00910000,2026-08-28 15:47:19+00:00,910.0,633.0,881.9,892.4,0.0,0.0,2,668,0.8894054028320311,True,REGULAR,USD
SNDK270115C00920000,2026-08-12 13:30:23+00:00,920.0,549.55,873.1,884.3,0.0,0.0,2,261,0.8887187641906737,True,REGULAR,USD
SNDK270115C00930000,2026-08-13 15:32:33+00:00,930.0,717.08,864.3,875.0,0.0,0.0,2,162,0.8834392759704588,True,REGULAR,USD
SNDK270115C00940000,2026-07-28 13:53:46+00:00,940.0,422.93,835.0,848.4,0.0,0.0,1,355,0.7251156639099121,True,REGULAR,USD
SNDK270115C00950000,2026-08-20 13:34:37+00:00,950.0,714.0,846.8,857.8,0.0,0.0,1,357,0.8777172872924804,True,REGULAR,USD
SNDK270115C00960000,2026-08-24 19:05:01+00:00,960.0,617.7,838.0,850.3,0.0,0.0,5,252,0.8780529772949219,True,REGULAR,USD
SNDK270115C00970000,2026-07-30 19:59:17+00:00,970.0,526.1,809.5,820.9,0.0,0.0,1,115,0.7259243716430664,True,REGULAR,USD
SNDK270115C00980000,2026-08-27 18:05:59+00:00,980.0,572.04,821.1,831.3,0.0,0.0,1,202,0.8672574919891357,True,REGULAR,USD
SNDK270115C00990000,2026-08-31 14:08:58+00:00,990.0,593.41,812.5,824.4,0.0,0.0,5,372,0.8693250372314454,True,REGULAR,USD
SNDK270115C01000000,2026-09-09 13:51:35+00:00,1000.0,804.4,803.7,816.7,4.4000244,0.55000305,1,1557,0.8679670185852051,True,REGULAR,USD
SNDK270115C01010000,2026-09-01 16:35:28+00:00,1010.0,621.6,795.5,806.5,0.0,0.0,20,210,0.860749683532715,True,REGULAR,USD
SNDK270115C01020000,2026-08-27 17:53:08+00:00,1020.0,546.6,787.0,797.3,0.0,0.0,10,136,0.8555541178131103,True,REGULAR,USD
SNDK270115C01030000,2026-08-26 17:28:08+00:00,1030.0,568.1,778.8,789.0,0.0,0.0,10,125,0.8536849348449709,True,REGULAR,USD
SNDK270115C01040000,2026-08-28 18:55:34+00:00,1040.0,522.62,770.4,780.6,0.0,0.0,2,128,0.8507629059600831,True,REGULAR,USD
SNDK270115C01050000,2026-08-31 19:12:45+00:00,1050.0,495.0,762.0,772.4,0.0,0.0,6,282,0.8482147136688231,True,REGULAR,USD
SNDK270115C01060000,2026-09-01 18:17:14+00:00,1060.0,562.65,753.9,764.2,0.0,0.0,15,403,0.846284496154785,True,REGULAR,USD
SNDK270115C01070000,2026-07-27 15:41:48+00:00,1070.0,489.7,727.5,739.7,0.0,0.0,7,460,0.7486368520355224,True,REGULAR,USD
SNDK270115C01080000,2026-09-04 16:59:25+00:00,1080.0,723.76,737.5,748.6,0.0,0.0,2,2512,0.8433395793151854,True,REGULAR,USD
SNDK270115C01090000,2026-09-02 17:23:41+00:00,1090.0,538.6,729.8,739.9,0.0,0.0,10,61,0.8405472488403319,True,REGULAR,USD
SNDK270115C01100000,2026-09-08 15:41:11+00:00,1100.0,765.0,721.6,731.9,0.0,0.0,20,714,0.8380753497314453,True,REGULAR,USD
SNDK270115C01110000,2026-09-04 19:01:23+00:00,1110.0,684.15,713.7,724.0,0.0,0.0,1,73,0.8363892704010009,True,REGULAR,USD
SNDK270115C01120000,2026-08-21 17:42:19+00:00,1120.0,602.9,705.7,716.1,0.0,0.0,1,103,0.8342683199310301,True,REGULAR,USD
SNDK270115C01130000,2026-08-14 13:36:14+00:00,1130.0,614.0,698.0,708.5,0.0,0.0,1,146,0.8333451724243163,True,REGULAR,USD
SNDK270115C01140000,2026-09-08 13:32:53+00:00,1140.0,700.01,690.2,700.6,0.0,0.0,50,3573,0.8313005151367187,True,REGULAR,USD
SNDK270115C01150000,2026-09-04 19:01:23+00:00,1150.0,654.15,682.6,692.9,0.0,0.0,2,144,0.829957755126953,True,REGULAR,USD
SNDK270115C01160000,2026-08-13 15:21:44+00:00,1160.0,548.0,674.9,686.0,0.0,0.0,4,108,0.8299424964904785,True,REGULAR,USD
SNDK270115C01170000,2026-09-09 19:49:22+00:00,1170.0,669.07,666.1,678.9,195.07,41.154007,1,58,0.8268983985137938,True,REGULAR,USD
SNDK270115C01180000,2026-09-01 15:55:06+00:00,1180.0,524.83,658.5,670.9,0.0,0.0,1,45,0.8243425769042967,True,REGULAR,USD
SNDK270115C01190000,2026-09-04 13:30:35+00:00,1190.0,514.0,651.1,662.6,0.0,0.0,1,18,0.8214281773376464,True,REGULAR,USD
SNDK270115C01200000,2026-09-09 17:18:21+00:00,1200.0,667.05,644.3,656.8,-13.609985,-1.9995278,80,288,0.8246858962249755,True,REGULAR,USD
SNDK270115C01210000,2026-09-02 18:44:33+00:00,1210.0,462.59,636.4,648.1,0.0,0.0,3,56,0.819589511642456,True,REGULAR,USD
SNDK270115C01220000,2026-08-28 15:42:12+00:00,1220.0,420.93,629.0,640.8,0.0,0.0,127,75,0.8181704584503172,True,REGULAR,USD
SNDK270115C01230000,2026-09-01 15:52:49+00:00,1230.0,484.3,621.8,633.6,0.0,0.0,4,35,0.8171557591247558,True,REGULAR,USD
SNDK270115C01240000,2026-09-04 14:58:46+00:00,1240.0,557.23,614.7,626.5,0.0,0.0,5,12,0.816331792755127,True,REGULAR,USD
SNDK270115C01250000,2026-09-04 18:59:19+00:00,1250.0,584.15,608.1,619.1,0.0,0.0,8,268,0.815683300704956,True,REGULAR,USD
SNDK270115C01260000,2026-09-08 19:39:52+00:00,1260.0,614.1,600.5,612.4,0.0,0.0,4,155,0.8142795061492919,True,REGULAR,USD
SNDK270115C01270000,2026-09-04 13:37:10+00:00,1270.0,495.97,594.2,605.5,0.0,0.0,4,36,0.8147143772888183,True,REGULAR,USD
SNDK270115C01280000,2026-08-24 14:08:26+00:00,1280.0,375.3,586.7,599.3,0.0,0.0,1,73,0.8140201093292235,True,REGULAR,USD
SNDK270115C01290000,2026-08-19 16:06:49+00:00,1290.0,511.59,579.8,592.4,0.0,0.0,1,11,0.8129596340942382,True,REGULAR,USD
SNDK270115C01300000,2026-09-09 19:55:51+00:00,1300.0,578.9,573.0,585.6,-17.72998,-2.9716878,317,632,0.8120746331787108,True,REGULAR,USD
SNDK270115C01310000,2026-09-09 19:54:14+00:00,1310.0,571.75,566.1,579.0,22.929993,4.1780534,1,28,0.8111820029449461,True,REGULAR,USD
SNDK270115C01320000,2026-08-25 14:30:29+00:00,1320.0,383.3,558.8,571.8,0.0,0.0,5,183,0.8084125604248047,True,REGULAR,USD
SNDK270115C01330000,2026-09-09 17:51:06+00:00,1330.0,573.81,554.0,565.3,99.95999,21.095282,40,167,0.8108959035110473,True,REGULAR,USD
SNDK270115C01340000,2026-08-14 13:46:54+00:00,1340.0,516.01,546.5,559.3,0.0,0.0,1,38,0.8094654063415525,True,REGULAR,USD
SNDK270115C01350000,2026-09-08 16:22:03+00:00,1350.0,591.62,539.8,552.8,0.0,0.0,1,294,0.8083744138336182,True,REGULAR,USD
SNDK270115C01360000,2026-09-08 15:36:50+00:00,1360.0,580.93,534.5,546.4,0.0,0.0,1,120,0.8095493288421629,True,REGULAR,USD
SNDK270115C01370000,2026-09-09 18:00:40+00:00,1370.0,542.46,528.6,540.0,-4.089966,-0.7483242,24,47,0.8095493288421629,True,REGULAR,USD
SNDK270115C01380000,2026-09-09 17:28:40+00:00,1380.0,542.44,521.6,533.7,-30.210022,-5.2754774,2,41,0.8077831416702271,True,REGULAR,USD
SNDK270115C01390000,2026-09-09 17:40:06+00:00,1390.0,531.37,517.8,527.9,108.26999,25.589693,7,104,0.8116702793121338,True,REGULAR,USD
SNDK270115C01400000,2026-09-09 19:54:40+00:00,1400.0,515.65,514.7,519.2,-42.179993,-7.5614414,586,1019,0.8118839002227783,True,REGULAR,USD
SNDK270115C01410000,2026-09-03 16:26:04+00:00,1410.0,338.7,502.9,514.7,0.0,0.0,3,143,0.8050136991500855,True,REGULAR,USD
SNDK270115C01420000,2026-09-09 17:40:06+00:00,1420.0,512.04,498.4,509.6,-36.01001,-6.5705705,4,243,0.8082828620147705,True,REGULAR,USD
SNDK270115C01430000,2026-09-09 16:52:00+00:00,1430.0,517.08,491.6,502.8,-24.859985,-4.587221,1,68,0.8053036132431028,True,REGULAR,USD
SNDK270115C01440000,2026-09-08 18:24:51+00:00,1440.0,536.75,484.9,496.9,0.0,0.0,2,82,0.8036976417541504,True,REGULAR,USD
SNDK270115C01450000,2026-09-09 16:19:22+00:00,1450.0,501.58,483.5,489.9,-28.170013,-5.3176055,1,1016,0.8081531636047363,True,REGULAR,USD
SNDK270115C01460000,2026-09-04 17:01:00+00:00,1460.0,465.0,474.0,484.3,0.0,0.0,3,89,0.8025685026550291,True,REGULAR,USD
SNDK270115C01470000,2026-09-01 15:38:40+00:00,1470.0,336.04,468.1,479.5,0.0,0.0,3,137,0.8032894732284543,True,REGULAR,USD
SNDK270115C01480000,2026-09-09 13:59:00+00:00,1480.0,497.0,463.0,473.4,-0.6000061,-0.12058,1,51,0.8031216282272339,True,REGULAR,USD
SNDK270115C01490000,2026-09-08 15:04:29+00:00,1490.0,482.9,455.1,468.2,0.0,0.0,10,147,0.8000889742279053,True,REGULAR,USD
SNDK270115C01500000,2026-09-09 19:56:14+00:00,1500.0,457.1,454.9,461.7,-29.5,-6.0624743,565,1332,0.8059940665435792,True,REGULAR,USD
SNDK270115C01510000,2026-09-04 16:25:40+00:00,1510.0,409.9,445.6,457.2,0.0,0.0,3,129,0.8016949457168578,True,REGULAR,USD
SNDK270115C01520000,2026-09-09 18:38:47+00:00,1520.0,453.4,440.8,451.2,-41.410004,-8.36887,40,101,0.8014813248062134,True,REGULAR,USD
SNDK270115C01530000,2026-09-09 15:06:30+00:00,1530.0,473.5,434.6,445.8,-11.299988,-2.3308556,1,16,0.8000164957046509,True,REGULAR,USD
SNDK270115C01540000,2026-09-08 18:02:27+00:00,1540.0,476.82,431.4,441.0,0.0,0.0,3,77,0.8033543224334715,True,REGULAR,USD
SNDK270115C01550000,2026-09-09 16:10:55+00:00,1550.0,449.34,428.3,434.8,-25.209991,-5.3123994,1,150,0.8047352290344238,True,REGULAR,USD
SNDK270115C01560000,2026-09-09 17:47:42+00:00,1560.0,434.9,419.4,430.1,-33.860016,-7.2233157,1,79,0.800134750137329,True,REGULAR,USD
SNDK270115C01570000,2026-09-09 15:32:45+00:00,1570.0,443.15,414.4,425.4,15.649994,3.6608174,2,39,0.8006840610504151,True,REGULAR,USD
SNDK270115C01580000,2026-09-09 16:10:55+00:00,1580.0,434.15,412.4,419.4,-17.25,-3.8214445,1,126,0.8033581370925902,True,REGULAR,USD
SNDK270115C01590000,2026-09-04 19:50:02+00:00,1590.0,400.0,406.3,415.3,0.0,0.0,113,71,0.8029385245895385,True,REGULAR,USD
SNDK270115C01600000,2026-09-09 18:56:49+00:00,1600.0,407.61,402.4,409.2,-31.49002,-7.1714916,571,983,0.8026486104965209,True,REGULAR,USD
SNDK270115C01610000,2026-09-04 17:30:00+00:00,1610.0,380.6,394.6,405.5,0.0,0.0,4,91,0.8002606338882445,True,REGULAR,USD
SNDK270115C01620000,2026-09-09 18:59:31+00:00,1620.0,395.43,392.5,399.3,0.42999268,0.108858906,41,153,0.801935269241333,True,REGULAR,USD
SNDK270115C01630000,2026-09-08 14:09:47+00:00,1630.0,406.1,385.0,395.8,0.0,0.0,1,80,0.7999554611587525,True,REGULAR,USD
