contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SNDK270115P01170000,2026-08-31 18:09:28+00:00,1170.0,98.8,92.4,94.7,0.0,0.0,1.0,106,0.7166471206665038,False,REGULAR,USD
SNDK270115P01180000,2026-09-01 13:45:25+00:00,1180.0,95.67,94.9,98.3,0.0,0.0,4.0,177,0.7151365156555176,False,REGULAR,USD
SNDK270115P01190000,2026-09-01 17:55:16+00:00,1190.0,95.4,98.9,101.6,0.0,0.0,4.0,182,0.7156324213409423,False,REGULAR,USD
SNDK270115P01200000,2026-09-02 14:25:08+00:00,1200.0,103.96,102.3,105.4,10.919998,11.736885,3.0,950,0.7156629386138915,False,REGULAR,USD
SNDK270115P01210000,2026-09-02 13:58:32+00:00,1210.0,110.4,105.8,108.8,9.200005,9.090914,1.0,210,0.7149000067901611,False,REGULAR,USD
SNDK270115P01220000,2026-09-01 17:26:17+00:00,1220.0,105.0,109.2,111.9,0.0,0.0,3.0,238,0.7131986688232423,False,REGULAR,USD
SNDK270115P01230000,2026-09-01 16:44:09+00:00,1230.0,107.7,112.2,116.0,0.0,0.0,2.0,332,0.712336555862427,False,REGULAR,USD
SNDK270115P01240000,2026-09-01 16:44:08+00:00,1240.0,111.3,117.0,120.0,0.0,0.0,2.0,155,0.7141828508758544,False,REGULAR,USD
SNDK270115P01250000,2026-09-01 16:44:09+00:00,1250.0,115.0,120.5,123.4,0.0,0.0,15.0,240,0.7125120301818848,False,REGULAR,USD
SNDK270115P01260000,2026-09-01 18:44:30+00:00,1260.0,127.0,124.9,127.3,0.0,0.0,6.0,151,0.7129964918899537,False,REGULAR,USD
SNDK270115P01270000,2026-09-01 18:44:19+00:00,1270.0,131.06,127.5,131.7,0.0,0.0,7.0,97,0.7110777183532715,False,REGULAR,USD
SNDK270115P01280000,2026-09-02 15:00:52+00:00,1280.0,135.72,132.4,135.4,-0.38000488,-0.27921003,4.0,357,0.7115965119934082,False,REGULAR,USD
SNDK270115P01290000,2026-09-01 18:45:28+00:00,1290.0,140.65,136.3,139.5,0.0,0.0,9.0,630,0.7108984293746948,False,REGULAR,USD
SNDK270115P01300000,2026-09-02 14:18:22+00:00,1300.0,143.9,140.5,143.4,-1.1000061,-0.7586249,4.0,892,0.7101545708465576,False,REGULAR,USD
SNDK270115P01310000,2026-09-02 14:06:42+00:00,1310.0,150.7,145.0,148.2,-12.300003,-7.546014,2.0,129,0.7111082356262208,False,REGULAR,USD
SNDK270115P01320000,2026-09-02 14:28:22+00:00,1320.0,150.88,149.3,152.3,-19.149994,-11.262714,2.0,367,0.710413967666626,False,REGULAR,USD
SNDK270115P01330000,2026-08-31 15:11:06+00:00,1330.0,157.67,152.3,161.3,0.0,0.0,8.0,31,0.7151136277008057,False,REGULAR,USD
SNDK270115P01340000,2026-09-01 19:11:33+00:00,1340.0,159.7,158.0,162.2,0.0,0.0,13.0,93,0.7111959727859498,False,REGULAR,USD
SNDK270115P01350000,2026-09-01 14:37:52+00:00,1350.0,159.3,162.6,166.4,0.0,0.0,10.0,624,0.7104978901672363,False,REGULAR,USD
SNDK270115P01360000,2026-08-25 18:16:30+00:00,1360.0,211.27,167.1,170.5,0.0,0.0,2.0,96,0.7093077165222168,False,REGULAR,USD
SNDK270115P01370000,2026-09-01 14:14:51+00:00,1370.0,172.5,171.9,175.7,0.0,0.0,2.0,503,0.7100363164138794,False,REGULAR,USD
SNDK270115P01380000,2026-09-02 14:54:15+00:00,1380.0,180.32,175.3,179.4,2.3200073,1.3033749,4.0,102,0.7062331012725832,False,REGULAR,USD
SNDK270115P01390000,2026-09-01 16:00:07+00:00,1390.0,163.98,181.3,184.9,0.0,0.0,2.0,73,0.7087927375411986,False,REGULAR,USD
SNDK270115P01400000,2026-09-01 16:24:07+00:00,1400.0,171.7,185.5,189.0,0.0,0.0,19.0,757,0.7064276488876342,False,REGULAR,USD
SNDK270115P01410000,2026-09-01 16:30:57+00:00,1410.0,180.0,190.0,193.8,0.0,0.0,7.0,65,0.7053557296752931,False,REGULAR,USD
SNDK270115P01420000,2026-09-02 15:02:04+00:00,1420.0,200.67,195.8,199.7,11.910004,6.309602,52.0,189,0.707583490600586,False,REGULAR,USD
SNDK270115P01430000,2026-09-01 16:05:24+00:00,1430.0,183.8,199.2,208.7,0.0,0.0,30.0,45,0.7106047006225585,False,REGULAR,USD
SNDK270115P01440000,2026-09-02 14:17:22+00:00,1440.0,209.8,206.0,209.6,9.100006,4.5341334,2.0,116,0.7066870457077027,False,REGULAR,USD
SNDK270115P01450000,2026-09-01 14:43:38+00:00,1450.0,205.7,210.4,214.6,0.0,0.0,2.0,186,0.7050467422866822,False,REGULAR,USD
SNDK270115P01460000,2026-09-02 14:18:00+00:00,1460.0,220.0,216.2,225.4,-21.0,-8.713693,2.0,38,0.7134199190521241,False,REGULAR,USD
SNDK270115P01470000,2026-08-28 19:41:14+00:00,1470.0,246.71,221.6,225.8,0.0,0.0,5.0,246,0.7063475410461426,False,REGULAR,USD
SNDK270115P01480000,2026-08-31 19:16:17+00:00,1480.0,259.2,226.7,230.7,0.0,0.0,8.0,132,0.7050429276275636,False,REGULAR,USD
SNDK270115P01490000,2026-08-31 13:48:30+00:00,1490.0,235.92,232.0,236.2,0.0,0.0,1.0,522,0.7046957936477661,False,REGULAR,USD
SNDK270115P01500000,2026-09-02 14:23:00+00:00,1500.0,239.1,237.0,241.6,-0.12998962,-0.054336675,3.0,1448,0.7036238744354248,False,REGULAR,USD
SNDK270115P01510000,2026-09-01 15:46:02+00:00,1510.0,220.5,242.8,247.2,0.0,0.0,2.0,100,0.7037764608001709,False,REGULAR,USD
SNDK270115P01520000,2026-09-02 14:35:01+00:00,1520.0,247.43,248.7,252.8,13.029999,5.558873,2.0,94,0.7038947152328492,False,REGULAR,USD
SNDK270115P01530000,2026-09-02 13:30:20+00:00,1530.0,258.9,253.9,263.4,1.8999939,0.7392972,1.0,56,0.7097387730026244,False,REGULAR,USD
SNDK270115P01540000,2026-09-02 14:35:01+00:00,1540.0,258.68,258.2,268.0,-1.9500122,-0.7481918,1.0,30,0.7059584458160402,True,REGULAR,USD
SNDK270115P01550000,2026-09-02 14:19:48+00:00,1550.0,268.44,264.4,269.5,7.4400024,2.8505757,13.0,92,0.7004157461166383,True,REGULAR,USD
SNDK270115P01560000,2026-09-01 17:32:34+00:00,1560.0,261.85,270.6,274.9,0.0,0.0,4.0,66,0.7000380948638916,True,REGULAR,USD
SNDK270115P01570000,2026-09-01 15:49:21+00:00,1570.0,251.6,277.2,281.6,0.0,0.0,1.0,200,0.7018004673767089,True,REGULAR,USD
SNDK270115P01580000,2026-08-26 14:31:56+00:00,1580.0,346.66,283.2,287.6,0.0,0.0,1.0,72,0.7016478810119628,True,REGULAR,USD
SNDK270115P01590000,2026-09-02 14:20:12+00:00,1590.0,291.12,289.2,293.9,21.47998,7.9661694,1.0,122,0.7017470621490478,True,REGULAR,USD
SNDK270115P01600000,2026-09-01 16:29:50+00:00,1600.0,274.8,295.3,299.9,0.0,0.0,11.0,584,0.7014266307830811,True,REGULAR,USD
SNDK270115P01610000,2026-08-24 17:57:27+00:00,1610.0,366.1,301.6,306.3,0.0,0.0,1.0,111,0.7017623207855224,True,REGULAR,USD
SNDK270115P01620000,2026-08-24 19:54:55+00:00,1620.0,369.7,305.5,311.8,0.0,0.0,4.0,147,0.6975280491638185,True,REGULAR,USD
SNDK270115P01630000,2026-08-20 14:35:07+00:00,1630.0,356.8,313.6,318.7,0.0,0.0,10.0,81,0.7006522549819947,True,REGULAR,USD
SNDK270115P01640000,2026-08-31 14:35:33+00:00,1640.0,329.9,319.2,325.0,0.0,0.0,1.0,751,0.6994811546325683,True,REGULAR,USD
SNDK270115P01650000,2026-09-01 15:46:29+00:00,1650.0,297.85,324.5,330.7,0.0,0.0,68.0,3850,0.6969711089324951,True,REGULAR,USD
SNDK270115P01660000,2026-08-31 15:10:13+00:00,1660.0,338.82,331.4,336.4,0.0,0.0,2.0,661,0.6964523152923585,True,REGULAR,USD
SNDK270115P01670000,2026-08-31 15:11:06+00:00,1670.0,344.88,338.3,343.6,0.0,0.0,2.0,345,0.6978027046203614,True,REGULAR,USD
SNDK270115P01680000,2026-08-31 18:24:06+00:00,1680.0,362.4,345.9,351.0,0.0,0.0,3.0,241,0.7002135691833495,True,REGULAR,USD
SNDK270115P01690000,2026-08-25 16:48:27+00:00,1690.0,404.86,349.7,361.3,0.0,0.0,2.0,37,0.7012816737365724,True,REGULAR,USD
SNDK270115P01700000,2026-09-01 16:01:50+00:00,1700.0,330.74,358.0,362.7,0.0,0.0,4.0,1062,0.6963531341552736,True,REGULAR,USD
SNDK270115P01710000,2026-08-17 14:13:08+00:00,1710.0,358.0,364.9,370.2,0.0,0.0,1.0,81,0.6975585664367678,True,REGULAR,USD
SNDK270115P01720000,2026-08-18 17:35:36+00:00,1720.0,415.0,370.7,379.0,0.0,0.0,1.0,53,0.6989013264465334,True,REGULAR,USD
SNDK270115P01730000,2026-08-20 16:01:17+00:00,1730.0,419.1,376.5,388.5,0.0,0.0,5.0,61,0.7010489795303345,True,REGULAR,USD
SNDK270115P01740000,2026-08-20 17:26:44+00:00,1740.0,428.0,384.6,391.1,0.0,0.0,1.0,83,0.696917703704834,True,REGULAR,USD
SNDK270115P01750000,2026-08-24 19:55:00+00:00,1750.0,457.8,392.0,396.7,0.0,0.0,1.0,133,0.695735159378052,True,REGULAR,USD
SNDK270115P01760000,2026-09-01 13:45:25+00:00,1760.0,398.42,398.1,403.3,0.0,0.0,2.0,85,0.6940185627746582,True,REGULAR,USD
SNDK270115P01770000,2026-08-27 13:53:24+00:00,1770.0,456.79,401.6,415.3,0.0,0.0,4.0,64,0.6959335216522217,True,REGULAR,USD
SNDK270115P01780000,2026-08-24 19:55:00+00:00,1780.0,479.2,411.4,417.3,0.0,0.0,2.0,103,0.6927520959472657,True,REGULAR,USD
SNDK270115P01790000,2026-09-01 14:47:55+00:00,1790.0,409.9,416.5,429.3,0.0,0.0,1.0,38,0.6965820137023928,True,REGULAR,USD
SNDK270115P01800000,2026-09-02 14:06:04+00:00,1800.0,437.2,426.6,432.3,7.200012,1.6744214,1.0,245,0.6949035636901855,True,REGULAR,USD
SNDK270115P01810000,2026-08-18 14:04:20+00:00,1810.0,444.35,433.0,444.0,0.0,0.0,1.0,53,0.6998664352035524,True,REGULAR,USD
SNDK270115P01820000,2026-09-02 14:06:04+00:00,1820.0,451.03,440.7,448.1,37.910004,9.176512,2.0,7,0.6961891038131715,True,REGULAR,USD
SNDK270115P01830000,2026-08-17 17:06:09+00:00,1830.0,409.78,447.6,454.1,0.0,0.0,5.0,78,0.6938736057281495,True,REGULAR,USD
SNDK270115P01840000,2026-09-01 14:27:06+00:00,1840.0,456.5,451.8,465.0,0.0,0.0,1.0,68,0.694426731300354,True,REGULAR,USD
SNDK270115P01850000,2026-08-21 18:26:22+00:00,1850.0,483.6,461.8,468.1,0.0,0.0,19.0,104,0.692134121170044,True,REGULAR,USD
SNDK270115P01860000,2026-08-21 18:26:18+00:00,1860.0,489.7,467.1,477.9,0.0,0.0,1.0,12,0.6924583671951294,True,REGULAR,USD
SNDK270115P01870000,2026-09-02 14:28:22+00:00,1870.0,479.42,475.0,485.3,-17.47998,-3.5178065,4.0,45,0.6929504582214354,True,REGULAR,USD
SNDK270115P01880000,2026-08-06 13:46:50+00:00,1880.0,796.25,481.7,494.3,0.0,0.0,2.0,12,0.6938812350463868,True,REGULAR,USD
SNDK270115P01890000,2026-08-21 18:26:17+00:00,1890.0,510.7,491.1,497.1,0.0,0.0,1.0,157,0.6898643989944461,True,REGULAR,USD
SNDK270115P01900000,2026-08-18 13:30:09+00:00,1900.0,505.84,497.9,507.9,0.0,0.0,2.0,155,0.6932174843597412,True,REGULAR,USD
SNDK270115P01910000,2026-08-21 18:26:17+00:00,1910.0,525.2,504.2,517.5,0.0,0.0,1.0,8,0.6941101145935058,True,REGULAR,USD
SNDK270115P01920000,2026-08-06 18:13:57+00:00,1920.0,788.8,511.1,524.4,0.0,0.0,2.0,108,0.6919662761688233,True,REGULAR,USD
SNDK270115P01930000,2026-07-15 15:42:34+00:00,1930.0,743.1,582.2,593.2,0.0,0.0,1.0,54,0.8631376601409912,True,REGULAR,USD
SNDK270115P01940000,2026-08-21 18:26:22+00:00,1940.0,547.0,527.0,539.6,0.0,0.0,7.0,101,0.6922523756027221,True,REGULAR,USD
SNDK270115P01950000,2026-08-17 14:59:40+00:00,1950.0,489.18,533.6,547.2,0.0,0.0,2.0,40,0.6903259727478028,True,REGULAR,USD
SNDK270115P01960000,2026-08-10 17:26:24+00:00,1960.0,810.8,542.5,554.9,0.0,0.0,1.0,83,0.6916992500305177,True,REGULAR,USD
SNDK270115P01970000,2026-08-04 15:48:27+00:00,1970.0,791.85,548.7,562.7,0.0,0.0,2.0,62,0.6892616828536988,True,REGULAR,USD
SNDK270115P01980000,2026-09-01 17:48:15+00:00,1980.0,549.0,557.5,570.5,0.0,0.0,3.0,98,0.6904404125213625,True,REGULAR,USD
SNDK270115P01990000,2026-08-20 16:27:00+00:00,1990.0,597.03,566.1,578.3,0.0,0.0,1.0,36,0.6912414909362794,True,REGULAR,USD
SNDK270115P02000000,2026-09-02 13:31:43+00:00,2000.0,574.0,571.8,586.1,31.169983,5.742126,1.0,434,0.6877396338653566,True,REGULAR,USD
SNDK270115P02010000,2026-08-17 15:35:55+00:00,2010.0,531.1,582.6,594.0,0.0,0.0,1.0,33,0.691695435371399,True,REGULAR,USD
SNDK270115P02020000,2026-08-26 19:25:19+00:00,2020.0,645.02,589.5,601.9,0.0,0.0,2.0,68,0.689875842971802,True,REGULAR,USD
SNDK270115P02030000,2026-08-03 13:55:48+00:00,2030.0,961.95,597.5,610.6,0.0,0.0,2.0,133,0.6907379559326172,True,REGULAR,USD
SNDK270115P02040000,2026-08-31 19:24:14+00:00,2040.0,662.2,606.2,617.9,0.0,0.0,3.0,99,0.6904785591125491,True,REGULAR,USD
SNDK270115P02050000,2026-08-14 16:57:34+00:00,2050.0,649.74,613.7,625.9,0.0,0.0,2.0,87,0.6893799372863771,True,REGULAR,USD
SNDK270115P02060000,2026-08-18 16:20:54+00:00,2060.0,641.93,621.8,634.0,0.0,0.0,2.0,17,0.6892235362625123,True,REGULAR,USD
SNDK270115P02070000,2026-06-25 16:25:36+00:00,2070.0,586.36,692.5,704.1,0.0,0.0,13.0,48,0.8684972562026978,True,REGULAR,USD
SNDK270115P02080000,2026-07-31 13:52:15+00:00,2080.0,960.0,635.8,646.3,0.0,0.0,2.0,97,0.6793473838043214,True,REGULAR,USD
SNDK270115P02090000,2026-08-11 15:55:07+00:00,2090.0,898.7,646.1,658.3,0.0,0.0,10.0,68,0.6881897636413574,True,REGULAR,USD
SNDK270115P02100000,2026-09-02 13:30:56+00:00,2100.0,656.0,654.7,666.5,-21.0,-3.1019201,1.0,82,0.6885712295532228,True,REGULAR,USD
SNDK270115P02110000,2026-08-18 13:59:08+00:00,2110.0,660.86,662.4,675.4,0.0,0.0,1.0,90,0.6885674148941041,True,REGULAR,USD
SNDK270115P02120000,2026-07-16 15:33:56+00:00,2120.0,924.1,734.5,745.0,0.0,0.0,1.0,56,0.8723996524810791,True,REGULAR,USD
SNDK270115P02130000,2026-08-31 19:05:25+00:00,2130.0,734.6,677.1,691.2,0.0,0.0,2.0,42,0.6840623024749757,True,REGULAR,USD
SNDK270115P02140000,2026-08-21 19:03:16+00:00,2140.0,697.05,685.1,699.5,0.0,0.0,1.0,70,0.6832841120147707,True,REGULAR,USD
SNDK270115P02150000,2026-07-22 19:51:51+00:00,2150.0,876.84,759.4,769.8,0.0,0.0,2.0,52,0.8738988135147094,True,REGULAR,USD
SNDK270115P02160000,2026-06-22 14:10:31+00:00,2160.0,626.14,863.4,877.3,0.0,0.0,2.0,98,1.142887586364746,True,REGULAR,USD
SNDK270115P02170000,2026-08-07 15:45:06+00:00,2170.0,1022.71,712.4,724.5,0.0,0.0,2.0,46,0.6858551922607423,True,REGULAR,USD
SNDK270115P02180000,2026-07-17 15:12:53+00:00,2180.0,1011.41,783.6,794.9,0.0,0.0,2.0,35,0.8742459474945068,True,REGULAR,USD
SNDK270115P02190000,2026-08-31 19:24:12+00:00,2190.0,789.6,729.1,742.1,0.0,0.0,2.0,111,0.6862824340820313,True,REGULAR,USD
SNDK270115P02200000,2026-09-01 13:51:33+00:00,2200.0,744.5,737.6,750.6,0.0,0.0,2.0,148,0.6861222183990479,True,REGULAR,USD
SNDK270115P02210000,2026-07-31 13:46:46+00:00,2210.0,1068.0,746.3,758.3,0.0,0.0,1.0,7,0.6848938981628419,True,REGULAR,USD
SNDK270115P02220000,2026-08-31 15:58:07+00:00,2220.0,779.7,754.9,766.8,0.0,0.0,5.0,85,0.6847336824798584,True,REGULAR,USD
SNDK270115P02230000,2026-07-30 14:36:16+00:00,2230.0,1104.0,763.2,776.1,0.0,0.0,1.0,65,0.6853287693023682,True,REGULAR,USD
SNDK270115P02240000,2026-06-26 14:20:32+00:00,2240.0,702.87,834.0,846.9,0.0,0.0,4.0,5,0.8787815771865846,True,REGULAR,USD
SNDK270115P02250000,2026-09-01 14:58:08+00:00,2250.0,765.8,780.6,792.5,0.0,0.0,8.0,31,0.6839173454284668,True,REGULAR,USD
SNDK270115P02260000,2026-08-18 16:38:05+00:00,2260.0,801.63,789.1,801.1,0.0,0.0,1.0,4,0.6834214397430421,True,REGULAR,USD
SNDK270115P02270000,2026-08-03 14:01:18+00:00,2270.0,1164.0,797.6,807.0,0.0,0.0,1.0,25,0.6781495808410647,True,REGULAR,USD
SNDK270115P02280000,2026-07-28 18:33:29+00:00,2280.0,1275.28,806.4,818.4,0.0,0.0,3.0,271,0.6828721288299562,True,REGULAR,USD
SNDK270115P02290000,2026-09-01 16:46:08+00:00,2290.0,796.6,812.7,823.1,0.0,0.0,8.0,41,0.6712984530639651,True,REGULAR,USD
SNDK270115P02300000,2026-07-28 18:59:41+00:00,2300.0,1289.7,821.4,835.8,0.0,0.0,4.0,151,0.6780809169769288,True,REGULAR,USD
SNDK270115P02310000,2026-07-30 14:35:36+00:00,2310.0,1170.0,832.4,844.5,0.0,0.0,1.0,34,0.6817963949584963,True,REGULAR,USD
SNDK270115P02320000,2026-08-13 15:16:35+00:00,2320.0,939.3,841.1,853.3,0.0,0.0,1.0,5,0.6815217395019533,True,REGULAR,USD
SNDK270115P02330000,2026-06-04 16:00:30+00:00,2330.0,928.41,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
SNDK270115P02340000,2026-08-13 15:01:40+00:00,2340.0,1019.9,858.7,871.6,0.0,0.0,9.0,22,0.6823762231445314,True,REGULAR,USD
SNDK270115P02350000,2026-07-31 13:45:43+00:00,2350.0,1178.0,867.5,878.4,0.0,0.0,2.0,15,0.6783479431152344,True,REGULAR,USD
SNDK270115P02360000,2026-07-31 15:13:09+00:00,2360.0,1219.63,874.9,884.7,0.0,0.0,3.0,21,0.6705584091949464,True,REGULAR,USD
SNDK270115P02370000,2026-07-29 15:31:29+00:00,2370.0,1400.0,882.9,897.3,0.0,0.0,2.0,35,0.6757005696868899,True,REGULAR,USD
SNDK270115P02380000,2026-09-02 13:30:54+00:00,2380.0,896.0,891.8,902.5,-50.72998,-5.3584423,1.0,119,0.6683535362243653,True,REGULAR,USD
SNDK270115P02390000,2026-09-02 13:31:43+00:00,2390.0,902.0,900.6,915.0,-358.0,-28.412699,1.0,107,0.674800310134888,True,REGULAR,USD
SNDK270115P02400000,2026-08-04 17:28:23+00:00,2400.0,1130.45,911.9,923.2,0.0,0.0,2.0,19,0.6777375976562501,True,REGULAR,USD
SNDK270115P02410000,2026-07-31 13:53:36+00:00,2410.0,1254.0,921.2,932.9,0.0,0.0,1.0,12,0.6796678151702882,True,REGULAR,USD
SNDK270115P02420000,2026-07-10 15:35:35+00:00,2420.0,945.4,989.5,1001.3,0.0,0.0,1.0,3,0.884469233932495,True,REGULAR,USD
SNDK270115P02430000,2026-08-03 17:52:16+00:00,2430.0,1237.5,938.9,952.5,0.0,0.0,10.0,15,0.6820176451873782,True,REGULAR,USD
SNDK270115P02440000,2026-06-15 15:09:54+00:00,2440.0,901.01,1090.6,1104.8,0.0,0.0,100.0,51,1.1351094575309753,True,REGULAR,USD
SNDK270115P02450000,2026-06-23 17:00:23+00:00,2450.0,936.86,1088.9,1101.8,0.0,0.0,2.0,12,1.1045958466720582,True,REGULAR,USD
SNDK270115P02460000,2026-07-31 14:03:32+00:00,2460.0,1324.0,963.4,973.8,0.0,0.0,1.0,1,0.6642489630126955,True,REGULAR,USD
SNDK270115P02470000,2026-07-17 15:54:11+00:00,2470.0,1219.9,1035.4,1045.6,0.0,0.0,1.0,10,0.8895656185150145,True,REGULAR,USD
SNDK270115P02480000,2026-07-17 16:27:55+00:00,2480.0,1219.3,1043.4,1053.8,0.0,0.0,1.0,3,0.8875057025909422,True,REGULAR,USD
SNDK270115P02490000,2026-07-20 17:41:01+00:00,2490.0,1259.6,1053.2,1065.9,0.0,0.0,1.0,5,0.8945551926422118,True,REGULAR,USD
SNDK270115P02500000,2026-08-27 19:49:16+00:00,2500.0,1064.0,999.7,1012.6,0.0,0.0,5.0,29,0.6682009498596193,True,REGULAR,USD
SNDK270115P02510000,2026-07-31 13:41:54+00:00,2510.0,1286.0,1011.3,1022.8,0.0,0.0,1.0,33,0.6756319058227541,True,REGULAR,USD
SNDK270115P02520000,2026-07-17 17:58:22+00:00,2520.0,1279.9,1078.2,1092.9,0.0,0.0,1.0,18,0.8934489414978026,True,REGULAR,USD
SNDK270115P02530000,2026-07-31 13:47:27+00:00,2530.0,1352.0,1027.0,1037.6,0.0,0.0,1.0,45,0.6616244775390626,True,REGULAR,USD
SNDK270115P02540000,2026-07-17 16:44:42+00:00,2540.0,1274.3,1096.2,1108.1,0.0,0.0,1.0,46,0.8900386362457275,True,REGULAR,USD
SNDK270115P02550000,2026-07-17 16:52:11+00:00,2550.0,1280.4,1106.3,1117.5,0.0,0.0,1.0,3,0.8930369583129882,True,REGULAR,USD
SNDK270115P02560000,2026-08-20 14:28:07+00:00,2560.0,1061.7,1056.8,1068.9,0.0,0.0,5.0,62,0.6743654389953615,True,REGULAR,USD
SNDK270115P02570000,2026-07-31 13:36:07+00:00,2570.0,1304.0,1063.7,1078.1,0.0,0.0,2.0,1,0.6687884073638917,True,REGULAR,USD
SNDK270115P02580000,2026-07-21 14:31:36+00:00,2580.0,1273.4,1132.6,1144.8,0.0,0.0,1.0,17,0.8937007089996338,True,REGULAR,USD
SNDK270115P02590000,2026-07-31 13:34:59+00:00,2590.0,1324.0,1084.4,1096.5,0.0,0.0,2.0,83,0.6733431103515627,True,REGULAR,USD
SNDK270115P02600000,2026-08-19 16:44:08+00:00,2600.0,1110.8,1093.8,1105.7,0.0,0.0,2.0,12,0.6733431103515627,True,REGULAR,USD
SNDK270115P02610000,2026-08-13 18:44:07+00:00,2610.0,1166.3,1100.6,1110.9,0.0,0.0,,5,0.6571918436431885,True,REGULAR,USD
SNDK270115P02620000,2026-06-09 17:02:37+00:00,2620.0,1276.0,1236.8,1251.0,0.0,0.0,1.0,2,1.1119734342956544,True,REGULAR,USD
SNDK270115P02630000,2026-07-23 15:15:28+00:00,2630.0,1239.08,1177.6,1191.9,0.0,0.0,2.0,2,0.8986673951721191,True,REGULAR,USD
SNDK270115P02640000,2026-07-31 13:34:54+00:00,2640.0,1368.0,1128.7,1142.8,0.0,0.0,1.0,2,0.6667590087127687,True,REGULAR,USD
SNDK270115P02660000,2026-07-10 18:02:52+00:00,2660.0,1114.8,1206.0,1217.8,0.0,0.0,1.0,4,0.8995600254058838,True,REGULAR,USD
SNDK270115P02670000,2026-08-31 19:50:11+00:00,2670.0,1184.0,1156.4,1170.7,0.0,0.0,2.0,2,0.6649050843811037,True,REGULAR,USD
SNDK270115P02680000,2026-07-31 13:36:03+00:00,2680.0,1400.0,1165.7,1180.1,0.0,0.0,1.0,6,0.6645846530151369,True,REGULAR,USD
SNDK270115P02690000,2026-08-28 19:18:05+00:00,2690.0,1237.0,1178.7,1191.7,0.0,0.0,20.0,153,0.6795610047149659,True,REGULAR,USD
SNDK270115P02700000,2026-08-14 13:46:08+00:00,2700.0,1194.0,1184.5,1198.8,0.0,0.0,1.0,14,0.664012454147339,True,REGULAR,USD
SNDK270115P02710000,2026-06-25 16:43:55+00:00,2710.0,1007.21,1252.1,1263.2,0.0,0.0,6.0,3,0.9020319245147704,True,REGULAR,USD
SNDK270115P02720000,2026-07-01 15:04:47+00:00,2720.0,1098.45,1260.9,1273.2,0.0,0.0,,1,0.903298391342163,True,REGULAR,USD
SNDK270115P02730000,2026-06-25 17:04:29+00:00,2730.0,1014.68,1270.0,1285.1,0.0,0.0,3.0,4,0.9084634397888183,True,REGULAR,USD
SNDK270115P02740000,2026-06-23 16:25:28+00:00,2740.0,1144.8,1326.5,1339.3,0.0,0.0,,1,1.0622071426010133,True,REGULAR,USD
SNDK270115P02750000,2026-06-15 19:13:36+00:00,2750.0,1126.11,1347.4,1359.2,0.0,0.0,,1,1.0979811946868898,True,REGULAR,USD
SNDK270115P02770000,2026-07-16 17:31:39+00:00,2770.0,1484.35,1307.5,1319.9,0.0,0.0,4.0,2,0.9079599047851561,True,REGULAR,USD
SNDK270115P02780000,2026-06-26 19:02:41+00:00,2780.0,1117.73,1316.8,1331.7,0.0,0.0,4.0,3,0.9132317636871339,True,REGULAR,USD
SNDK270115P02790000,2026-07-24 14:15:54+00:00,2790.0,1446.94,1325.5,1338.9,0.0,0.0,3.0,2,0.9090203800201415,True,REGULAR,USD
SNDK270115P02800000,2026-07-24 14:15:50+00:00,2800.0,1457.5,1336.0,1348.3,0.0,0.0,2.0,2,0.9120721073150635,True,REGULAR,USD
SNDK270115P02810000,2026-07-24 14:15:24+00:00,2810.0,1463.39,1345.2,1356.2,0.0,0.0,,1,0.9099511568450926,True,REGULAR,USD
SNDK270115P02820000,2026-06-15 19:19:51+00:00,2820.0,1180.23,1404.1,1418.3,0.0,0.0,,2,1.0844009403228758,True,REGULAR,USD
SNDK270115P02830000,2026-07-15 14:40:10+00:00,2830.0,1484.0,1363.7,1378.4,0.0,0.0,1.0,1,0.917618621673584,True,REGULAR,USD
SNDK270115P02840000,2026-06-24 14:59:21+00:00,2840.0,1259.6,1373.3,1385.2,0.0,0.0,1.0,1,0.914086247329712,True,REGULAR,USD
SNDK270115P02860000,2026-08-06 17:07:23+00:00,2860.0,1609.1,1338.4,1350.1,0.0,0.0,1.0,12,0.666339396209717,True,REGULAR,USD
SNDK270115P02880000,2026-06-25 15:35:44+00:00,2880.0,1155.54,1411.0,1422.7,0.0,0.0,,3,0.9174889232635498,True,REGULAR,USD
SNDK270115P02900000,2026-07-30 14:54:14+00:00,2900.0,1724.2,1374.0,1384.1,0.0,0.0,1.0,4,0.6413457496643067,True,REGULAR,USD
SNDK270115P02920000,2026-06-25 15:36:54+00:00,2920.0,1187.76,1451.0,1461.1,0.0,0.0,50.0,67,0.9265983292388915,True,REGULAR,USD
