Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-04 00:00:00+01:00,1067.4869227909035,1078.9906367290748,1050.0116925300608,1053.0074462890625,561957,0.0,0.0
2023-09-05 00:00:00+01:00,1048.0145791258947,1058.4956952215641,1038.2833766901413,1042.0230712890625,1063543,0.0,0.0
2023-09-06 00:00:00+01:00,1032.536550256247,1038.5280582848131,1015.0613185062622,1029.04150390625,862825,0.0,0.0
2023-09-07 00:00:00+01:00,1021.0528119905728,1034.034412534218,1014.56201171875,1014.56201171875,1598726,0.0,0.0
2023-09-08 00:00:00+01:00,1019.0556046161764,1022.0513584759005,1003.5775430076014,1016.5591430664062,1132102,0.0,0.0
2023-09-11 00:00:00+01:00,1004.5762224923909,1061.4955512021984,1004.5762224923909,1035.5323486328125,1357096,0.0,0.0
2023-09-12 00:00:00+01:00,1041.0245252145,1048.5139102879857,1018.0570776558109,1021.5521240234375,1619116,0.0,0.0
2023-09-13 00:00:00+01:00,1015.5607755273805,1065.9893096120734,1014.5621906940203,1062.4942626953125,1298894,0.0,0.0
2023-09-14 00:00:00+01:00,1070.482812864559,1071.9806899347986,1048.5139491677116,1069.9835205078125,877133,0.0,0.0
2023-09-15 00:00:00+01:00,1092.9510871950845,1104.434812643,1069.4843438884745,1077.4730224609375,10279614,0.0,0.0
2023-09-18 00:00:00+01:00,1077.972204726202,1082.4658359640603,1028.04296875,1028.04296875,1097964,0.0,0.0
2023-09-19 00:00:00+01:00,1030.0401499347713,1045.0189208984375,1029.540857569316,1045.0189208984375,1619933,0.0,0.0
2023-09-20 00:00:00+01:00,1093.4501919833097,1113.421884987571,1077.4728375799007,1098.443115234375,2051459,0.0,0.0
2023-09-21 00:00:00+01:00,1078.4715723729396,1147.3739228300997,1075.7254642025455,1090.45458984375,2061624,0.0,0.0
2023-09-22 00:00:00+01:00,1084.9621720860648,1118.4147563151337,1080.9678336706538,1101.9381103515625,1875021,0.0,0.0
2023-09-25 00:00:00+01:00,1098.4431086359796,1114.420462943412,1089.455846838049,1108.428955078125,1432224,0.0,0.0
2023-09-26 00:00:00+01:00,1105.4332826012744,1116.91700685594,1096.9453125,1096.9453125,1969381,0.0,0.0
2023-09-27 00:00:00+01:00,1100.4402963968678,1104.4346350407766,1080.9678955078125,1080.9678955078125,1097158,0.0,0.0
