Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-05 00:00:00-04:00,34.15955801134487,34.859300136869514,33.91126315338044,34.452999114990234,5823846,0.0,0.0
2023-09-06 00:00:00-04:00,34.174602742466575,34.52823500146922,33.86611292652581,34.18965148925781,4494893,0.0,0.0
2023-09-07 00:00:00-04:00,33.36199658484063,33.36199658484063,32.44405342040815,32.67729949951172,5799635,0.0,0.0
2023-09-08 00:00:00-04:00,32.654724937166215,33.0083571556187,32.47414379369002,32.707393646240234,3584007,0.0,0.0
2023-09-11 00:00:00-04:00,33.09112826438154,33.14379698126974,32.18823380497702,32.27852249145508,3136965,0.0,0.0
2023-09-12 00:00:00-04:00,32.128039518869045,32.76006793267061,31.766880967741308,31.827075958251953,4603908,0.0,0.0
2023-09-13 00:00:00-04:00,32.150613721854064,32.925599522453965,32.112989955085105,32.51929473876953,4254107,0.0,0.0
2023-09-14 00:00:00-04:00,32.84283874930543,33.00084492557437,32.45910892160764,32.8729362487793,3298636,0.0,0.0
2023-09-15 00:00:00-04:00,32.827781316118376,32.98578745059228,32.564437758661875,32.805206298828125,5930612,0.0,0.0
2023-09-18 00:00:00-04:00,32.82026324964627,33.17389553182175,32.413958451594,32.84283447265625,2921052,0.0,0.0
2023-09-19 00:00:00-04:00,32.80521380038676,33.316856083852116,32.67730512817664,33.045989990234375,4179357,0.0,0.0
2023-09-20 00:00:00-04:00,34.422896183611336,35.2806481349519,34.227270077834866,34.34765625,11214410,0.0,0.0
2023-09-21 00:00:00-04:00,33.97898035523502,34.219748938364084,33.399620628138024,33.43724060058594,5099768,0.0,0.0
2023-09-22 00:00:00-04:00,33.73820840249232,34.99473524420513,33.73068212951998,33.963932037353516,6718723,0.0,0.0
2023-09-25 00:00:00-04:00,33.700582456757274,33.9865010676909,33.39961889547477,33.57267379760742,3553446,0.0,0.0
2023-09-26 00:00:00-04:00,33.28675496657411,33.81344594197597,32.91055146678653,33.309329986572266,4724565,0.0,0.0
2023-09-27 00:00:00-04:00,33.602770592204344,34.024120328675785,33.31685198723303,33.52752685546875,3370739,0.0,0.0
2023-09-28 00:00:00-04:00,33.572675925608344,34.611005404218695,33.5501047013423,34.46052551269531,4342086,0.0,0.0
2023-09-29 00:00:00-04:00,34.648623394879415,34.73891588140263,34.264893617747994,34.332611083984375,3323376,0.0,0.0
2023-10-02 00:00:00-04:00,34.505664125063035,35.00225758489342,34.03916815911615,34.212223052978516,3414002,0.0,0.0
2023-10-03 00:00:00-04:00,34.039168270214425,34.68624540426243,33.59524352457534,33.7231559753418,2839423,0.0,0.0
2023-10-04 00:00:00-04:00,33.836017487302385,34.11440982656331,33.52000517743517,34.07678985595703,3235264,0.0,0.0
2023-10-05 00:00:00-04:00,34.994731092613506,35.46875332770511,34.32508654044539,34.69376754760742,5315549,0.0,0.0
2023-10-06 00:00:00-04:00,34.498144758308584,35.04740698326416,34.24984610736735,34.91197204589844,4228308,0.0,0.0
2023-10-09 00:00:00-04:00,34.520712053939846,34.61852700808731,33.723155066110344,34.15955352783203,2872630,0.0,0.0
2023-10-10 00:00:00-04:00,34.15954913166661,34.63356750019141,34.009065482493575,34.12192916870117,2900942,0.0,0.0
2023-10-11 00:00:00-04:00,34.12193359152925,34.9119681054515,34.12193359152925,34.904441833496094,3309749,0.0,0.0
2023-10-12 00:00:00-04:00,34.987210616195206,35.08502557763217,34.14450732580926,34.32508850097656,3966883,0.0,0.0
2023-10-13 00:00:00-04:00,34.66367295582823,35.10007525899204,34.302514393198955,34.38528060913086,4115985,0.0,0.0
2023-10-16 00:00:00-04:00,34.45299483224648,34.60347850183116,34.12945627169856,34.42289733886719,2965637,0.0,0.0
2023-10-17 00:00:00-04:00,33.94135306037567,34.61852768335665,32.7901637959317,33.21151351928711,10392430,0.0,0.0
