Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-05 00:00:00-04:00,449.895957406268,456.10791570088804,449.46301118015697,452.5407409667969,3443300,0.0,0.0
2023-09-06 00:00:00-04:00,453.74554628679755,454.75264259982333,448.3712734087903,448.8983459472656,2596100,0.0,0.0
2023-09-07 00:00:00-04:00,451.6841923110947,458.4702710949576,450.4606375210356,456.3055114746094,2928000,0.0,0.0
2023-09-08 00:00:00-04:00,453.7166371173899,456.3433717243582,452.3560234814669,454.2646484375,1858400,1.88,0.0
2023-09-11 00:00:00-04:00,455.40795904785676,457.1654015008759,451.64737014591753,452.9512939453125,2059200,0.0,0.0
2023-09-12 00:00:00-04:00,451.06159781308867,456.97648737345366,446.09157731552364,453.4426574707031,2195200,0.0,0.0
2023-09-13 00:00:00-04:00,454.8883247397088,457.3544480895621,453.0269314558377,453.385986328125,2197800,0.0,0.0
2023-09-14 00:00:00-04:00,456.0221964862628,458.516636015226,452.38444453953707,456.938720703125,2334300,0.0,0.0
2023-09-15 00:00:00-04:00,458.96067230607383,462.8157540869077,457.44890492978504,459.8677673339844,5334300,0.0,0.0
2023-09-18 00:00:00-04:00,461.4834789575605,461.79527304498015,456.93866130338967,459.2630310058594,1997500,0.0,0.0
2023-09-19 00:00:00-04:00,457.0898664594984,458.9512596642251,450.26791068145155,454.1607666015625,3230700,0.0,0.0
2023-09-20 00:00:00-04:00,456.13553672812475,467.8141044179988,452.7245732772379,464.9984130859375,3724800,0.0,0.0
2023-09-21 00:00:00-04:00,466.9448368192575,477.29116442184255,465.8960171824335,473.5116882324219,4703900,0.0,0.0
2023-09-22 00:00:00-04:00,471.4896058432629,481.34458206701487,470.5730818087603,478.19818115234375,4558500,0.0,0.0
2023-09-25 00:00:00-04:00,480.2391410587129,482.7713831315337,478.69899993054435,482.14776611328125,2758500,0.0,0.0
2023-09-26 00:00:00-04:00,480.88159824961645,481.33514571921114,476.5729982113568,477.5840148925781,2420200,0.0,0.0
2023-09-27 00:00:00-04:00,478.3210654268436,478.4438741807852,473.4266218754708,475.9588928222656,2593700,0.0,0.0
2023-09-28 00:00:00-04:00,478.07537799403894,485.80442847278357,477.1683118109643,481.9776916503906,2922000,0.0,0.0
2023-09-29 00:00:00-04:00,481.7414864031086,481.76983132093886,476.0250114030139,476.3935241699219,3006200,0.0,0.0
2023-10-02 00:00:00-04:00,477.6596393272664,486.45639652017127,475.4014173410325,486.2012634277344,3550400,0.0,0.0
2023-10-03 00:00:00-04:00,485.00134363402657,485.6438477627199,480.3336875291841,481.38250732421875,3143200,0.0,0.0
2023-10-04 00:00:00-04:00,481.40131802923645,483.60287904040655,478.6800905800401,482.4690246582031,2801700,0.0,0.0
2023-10-05 00:00:00-04:00,483.41385178143554,489.64056359088227,483.04536788199533,487.7696838378906,2790700,0.0,0.0
2023-10-06 00:00:00-04:00,487.9775877721669,496.95384292612596,487.53346937076986,495.8766784667969,3647200,0.0,0.0
2023-10-09 00:00:00-04:00,492.4184571403604,497.8230796416979,491.568052050464,497.4829406738281,2341600,0.0,0.0
2023-10-10 00:00:00-04:00,497.4735480166368,499.0231470782844,494.2421120575263,495.338134765625,2455700,0.0,0.0
2023-10-11 00:00:00-04:00,492.2012023149421,496.61378259628424,491.5492403200056,495.2342529296875,2819300,0.0,0.0
2023-10-12 00:00:00-04:00,495.5554504659393,499.4389061495426,493.4578688249286,496.56646728515625,2377300,0.0,0.0
2023-10-13 00:00:00-04:00,503.851446529743,514.4434498800534,502.6703601571932,509.66241455078125,5245400,0.0,0.0
2023-10-16 00:00:00-04:00,513.2339609010929,516.6355240649552,506.56318775074254,508.367919921875,3827600,0.0,0.0
2023-10-17 00:00:00-04:00,510.1725630490984,512.5252775990381,505.09862120350607,507.06396484375,2586000,0.0,0.0
2023-10-18 00:00:00-04:00,513.1015750087292,513.9897540613097,505.8828206065058,506.50640869140625,2551400,0.0,0.0
2023-10-19 00:00:00-04:00,507.22458162721443,508.660800956383,500.0719164032024,502.3207092285156,2351200,0.0,0.0
2023-10-20 00:00:00-04:00,501.7253754548424,504.9662687939454,497.72859854551984,497.9742736816406,2811100,0.0,0.0
2023-10-23 00:00:00-04:00,497.97437454516506,498.68302634894775,491.60590855884357,492.81536865234375,2357700,0.0,0.0
2023-10-24 00:00:00-04:00,494.03427110496733,501.4136968772362,493.2878452359743,496.0563049316406,1978200,0.0,0.0
2023-10-25 00:00:00-04:00,498.20111713961774,503.010468257545,491.4075064356948,500.9790344238281,2380100,0.0,0.0
2023-10-26 00:00:00-04:00,496.7176916643509,501.224678003513,493.7130148814987,499.23101806640625,2675800,0.0,0.0
2023-10-27 00:00:00-04:00,496.99167737363405,498.6451982610112,492.52246508679735,495.7349853515625,2585600,0.0,0.0
2023-10-30 00:00:00-04:00,496.0562914845366,502.50030584863055,494.1098633904733,500.77117919921875,2555400,0.0,0.0
2023-10-31 00:00:00-04:00,505.5049332648783,507.0923063218059,502.31127131586686,506.0340576171875,2464200,0.0,0.0
2023-11-01 00:00:00-04:00,500.7616447432786,506.28916289141,497.7569683002414,502.2923278808594,2747400,0.0,0.0
2023-11-02 00:00:00-04:00,502.67031817334197,507.24350960079687,497.8987411608174,506.5726318359375,2350900,0.0,0.0
2023-11-03 00:00:00-04:00,505.0986652995806,506.4309053124009,499.6467523152083,501.6310119628906,2739500,0.0,0.0
2023-11-06 00:00:00-05:00,502.32067838240306,506.4686668632223,500.82776931192825,504.0498046875,2684900,0.0,0.0
2023-11-07 00:00:00-05:00,505.84506807707635,509.8985931088334,502.216803311427,508.1789245605469,2604800,0.0,0.0
2023-11-08 00:00:00-05:00,510.22932789797886,511.55216774210453,504.69240866201636,507.13958740234375,1769200,0.0,0.0
2023-11-09 00:00:00-05:00,507.96155363645454,511.08906773383455,505.0135669566981,509.2843933105469,1819600,0.0,0.0
2023-11-10 00:00:00-05:00,512.7615495058787,512.7615495058787,506.4687467577634,511.37261962890625,2480800,0.0,0.0
2023-11-13 00:00:00-05:00,511.3158949083266,514.1505019775693,508.2544708305525,512.6575927734375,1507900,0.0,0.0
2023-11-14 00:00:00-05:00,509.31281506421885,512.7520947345959,506.93172649453015,510.6639709472656,2454000,0.0,0.0
2023-11-15 00:00:00-05:00,510.27649721029167,510.66392579963855,502.3868640465241,508.7268981933594,2473700,0.0,0.0
2023-11-16 00:00:00-05:00,508.7269064807086,514.8213232272665,507.8387272902155,510.0592041015625,2360300,0.0,0.0
2023-11-17 00:00:00-05:00,510.48452628773447,510.7207435993718,499.2122430968289,506.7239074707031,2676900,0.0,0.0
2023-11-20 00:00:00-05:00,504.19161098727886,506.771142970755,502.48140014040126,505.5994567871094,2518400,0.0,0.0
2023-11-21 00:00:00-05:00,508.1222503441677,511.80720505785183,504.7396029783893,509.8419189453125,2115700,0.0,0.0
2023-11-22 00:00:00-05:00,513.0354989945687,514.3867124295028,510.4749408848343,513.781982421875,2234500,0.0,0.0
2023-11-24 00:00:00-05:00,514.8874556000136,517.4008394272885,512.8843379400491,516.9378051757812,1135000,0.0,0.0
2023-11-27 00:00:00-05:00,516.9378408913003,520.5189315461923,511.6749709643464,513.6213989257812,2675800,0.0,0.0
2023-11-28 00:00:00-05:00,515.5488500834463,515.7283774908532,510.29538102538845,510.73004150390625,2859300,0.0,0.0
2023-11-29 00:00:00-05:00,500.78065402929246,511.98678840878927,499.50510373335027,505.486083984375,4550000,0.0,0.0
2023-11-30 00:00:00-05:00,506.2513491263321,523.4007448282167,504.5695122670186,522.4841918945312,7121200,0.0,0.0
2023-12-01 00:00:00-05:00,521.8490303933913,525.9068938576146,516.8620548451231,518.7582397460938,3462200,1.88,0.0
2023-12-04 00:00:00-05:00,519.8010269632263,523.2236258390162,514.8519557014008,519.8200073242188,2709200,0.0,0.0
2023-12-05 00:00:00-05:00,520.5974461781311,523.8494536113174,517.0421001392157,521.697265625,2645600,0.0,0.0
2023-12-06 00:00:00-05:00,519.1373552551557,523.2331204443173,518.7012120173209,521.005126953125,2239700,0.0,0.0
2023-12-07 00:00:00-05:00,522.7307520431957,522.882479241536,516.2553222382073,519.8106689453125,2511700,0.0,0.0
2023-12-08 00:00:00-05:00,521.6593222961096,523.0909509409039,516.2741649269424,521.2327270507812,2039900,0.0,0.0
2023-12-11 00:00:00-05:00,521.2233419412979,521.4508748825308,511.0787406201884,515.4589233398438,3655300,0.0,0.0
2023-12-12 00:00:00-05:00,517.4688079288679,519.0710863610967,514.4823516607148,517.3929443359375,2706100,0.0,0.0
2023-12-13 00:00:00-05:00,515.7623154248258,520.9009605264897,510.63316050679356,520.5122680664062,2876600,0.0,0.0
2023-12-14 00:00:00-05:00,516.0467190516218,516.6345317527574,501.9201759905948,506.5089111328125,5386800,0.0,0.0
2023-12-15 00:00:00-05:00,502.4889834024181,505.8073068777171,495.81443358706844,503.55084228515625,9030100,0.0,0.0
2023-12-18 00:00:00-05:00,501.6451010244799,503.8825849557541,497.96649828535243,499.2179870605469,3260300,0.0,0.0
2023-12-19 00:00:00-05:00,497.35981498194644,500.23250484813184,494.69567766652824,496.83831787109375,3645600,0.0,0.0
2023-12-20 00:00:00-05:00,496.65816739793985,497.58733727479165,489.09240876437747,489.1492919921875,3847800,0.0,0.0
2023-12-21 00:00:00-05:00,491.9461946986648,493.78549629012133,489.68973013181704,492.894287109375,2491600,0.0,0.0
2023-12-22 00:00:00-05:00,492.89432912580406,495.8618632536498,491.13089097963245,493.302001953125,1759500,0.0,0.0
2023-12-26 00:00:00-05:00,492.89435354860524,494.4112784634267,491.08346439454937,493.0365905761719,1390800,0.0,0.0
2023-12-27 00:00:00-05:00,492.7710485575031,496.0040183352493,492.4012786156785,495.6532287597656,1851800,0.0,0.0
2023-12-28 00:00:00-05:00,496.2979548736595,500.46958503452663,495.7954959377903,497.6537780761719,2001000,0.0,0.0
